,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.0,inf
2,12.5,1.0,1.633758448078132
3,17.5,1.5266517492474132,0.577982011765151
4,22.5,0.7636058009770703,0.26508347332021537
5,27.5,0.9682402175039374,0.5038741779487649
6,32.5,1.3614698811744326,0.861918276134465
7,37.5,0.9967735439478222,0.9520794081436337
8,42.5,1.0,inf
9,47.5,1.2327620449558312,1.0140199418754905
10,52.5,0.9824972595838581,0.851638346428613
11,57.5,0.5725027022840696,0.3907963748423032
12,62.5,0.5273258659993696,0.402992915351846
13,67.5,0.19642857142857142,0.1755555270442994
14,72.5,0.35000000000000003,0.4139670880637735
15,77.5,2.2087219420684594,1.5034095813706025
16,82.5,1.0943514633785525,0.902367741608344
17,87.5,1.0,1.0007807988294195
18,92.5,1.0,inf
19,97.5,1.0,inf
