,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Not Deployed,2,3,3,3,0.667,1.000,0.667,0.817
1,"(15, 24]","(15, 20]",Not Deployed,11,10,5,13,1.100,0.385,2.860,1.961
2,"(15, 24]","(15, 20]",Not Deployed,11,18,27,42,0.611,0.643,0.951,0.435
3,"(15, 24]","(15, 20]",Unknown,4,2,5,7,2.000,0.714,2.800,2.930
4,"(15, 24]","(20, 25]",Not Deployed,3,7,8,12,0.429,0.667,0.643,0.533
5,"(15, 24]","(20, 25]",Not Deployed,9,11,22,23,0.818,0.957,0.855,0.463
6,"(15, 24]","(20, 25]",Unknown,2,2,5,10,1.000,0.500,2.000,2.283
7,"(15, 24]","(25, 30]",Not Deployed,4,3,1,5,1.333,0.200,6.667,8.909
8,"(15, 24]","(25, 30]",Not Deployed,1,1,9,4,1.000,2.250,0.444,0.683
9,"(15, 24]","(30, 35]",Not Deployed,2,1,1,2,2.000,0.500,4.000,6.931
10,"(24, 34]","(15, 20]",Not Deployed,2,3,4,4,0.667,1.000,0.667,0.771
11,"(24, 34]","(20, 25]",Not Deployed,1,4,1,2,0.250,0.500,0.500,0.830
12,"(24, 34]","(20, 25]",Not Deployed,7,7,13,12,1.000,1.083,0.923,0.618
13,"(24, 34]","(25, 30]",Not Deployed,1,2,2,3,0.500,0.667,0.750,1.146
14,"(24, 34]","(25, 30]",Not Deployed,10,7,9,11,1.429,0.818,1.746,1.168
15,"(24, 34]","(25, 30]",Unknown,3,4,2,3,0.750,0.667,1.125,1.340
16,"(24, 34]","(30, 35]",Not Deployed,4,3,7,5,1.333,1.400,0.952,0.918
17,"(24, 34]","(35, 40]",Not Deployed,1,1,4,2,1.000,2.000,0.500,0.830
18,"(24, 34]","(40, 45]",Not Deployed,1,1,2,2,1.000,1.000,1.000,1.733
19,"(34, 54]","(10, 15]",Not Deployed,1,1,1,1,1.000,1.000,1.000,2.001
20,"(34, 54]","(15, 20]",Not Deployed,1,1,1,1,1.000,1.000,1.000,2.001
21,"(34, 54]","(15, 20]",Not Deployed,1,1,1,2,1.000,0.500,2.000,3.743
22,"(34, 54]","(30, 35]",Not Deployed,4,4,1,1,1.000,1.000,1.000,1.582
23,"(34, 54]","(35, 40]",Not Deployed,2,3,1,1,0.667,1.000,0.667,1.123
24,"(34, 54]","(40, 45]",Not Deployed,3,1,3,4,3.000,0.750,4.000,5.541
25,"(34, 54]","(45, 50]",Not Deployed,4,4,2,3,1.000,0.667,1.500,1.734
26,"(34, 54]","(50, 55]",Not Deployed,2,1,1,4,2.000,0.250,8.000,13.273
27,"(54, 100]","(50, 55]",Not Deployed,1,3,1,3,0.333,0.333,1.000,1.634
