,Age,R,DeltaR
0,2.5,1.8196103102554015,1.3827954325636582
1,7.5,1.3191197809613566,0.6126057290144614
2,12.5,1.0285991478192524,0.2882282915143317
3,17.5,1.3732141716570103,0.1439048887911426
4,22.5,1.1478126512451188,0.12761151340314977
5,27.5,1.3974529285873145,0.1783696536272989
6,32.5,1.0845546051619317,0.1496350592496928
7,37.5,1.2266217388043827,0.18514094706656062
8,42.5,0.9704151369211934,0.15023014129230045
9,47.5,0.9797528914504229,0.15706857033511015
10,52.5,0.9281139901396289,0.1453138280133411
11,57.5,0.7805482374971168,0.12924537110678083
12,62.5,0.9429517332760778,0.1612682850734736
13,67.5,0.6932180663564922,0.14696776916025012
14,72.5,0.7083524298222756,0.1386202653242436
15,77.5,0.6973423286014145,0.1566327027697547
16,82.5,0.796603763608928,0.19993509365437645
17,87.5,0.911552868674563,0.3734705089693576
18,92.5,1.0054502428222802,0.619807942540452
19,97.5,1.0,inf
