,Age,R,DeltaR
0,2.5,1.0158370509135346,0.09514414086090237
1,7.5,1.0492316972339288,0.07584840822373254
2,12.5,1.0543062089546282,0.04986364895023221
3,17.5,1.2446669816291163,0.026451520704832795
4,22.5,1.212158241755177,0.03085951299581357
5,27.5,1.2159594530227107,0.03848677633365141
6,32.5,1.2260564667268905,0.04316494802915978
7,37.5,1.16542177406638,0.043824581602625444
8,42.5,1.1522977220828876,0.04474332009769161
9,47.5,1.0875611929049223,0.044947396205428654
10,52.5,1.0213900751291847,0.04441343921795705
11,57.5,0.9466724932801623,0.04558902643608116
12,62.5,0.8997386421466774,0.04654334495286263
13,67.5,0.9143713174126193,0.049650586064905765
14,72.5,0.7882411378317216,0.042878117455859795
15,77.5,0.8561633063296317,0.04795106186812298
16,82.5,0.957388942153154,0.06092017721033928
17,87.5,0.9291134131010816,0.0821568724078304
18,92.5,1.2718737736496246,0.22038309772293155
19,97.5,1.543141314123723,0.95252873805631
