,Age,R,DeltaR
0,2.5,0.9439819114279128,0.14137704702193482
1,7.5,1.0664311952624412,0.12181516663293447
2,12.5,0.9511982619784876,0.07570397602339932
3,17.5,1.293054296808537,0.0500561221696831
4,22.5,1.2378688456114841,0.05546532610029425
5,27.5,1.2800146593837718,0.06623478761473396
6,32.5,1.277180459613286,0.0688034517844621
7,37.5,1.1228649023228794,0.06304563079801123
8,42.5,1.1306718602102617,0.06580071421041365
9,47.5,1.1030941900500264,0.06706313047849563
10,52.5,1.023939872327369,0.06731190200625636
11,57.5,0.903035012313733,0.06524756240962262
12,62.5,1.003949961092938,0.07991845310117818
13,67.5,0.9226808176938702,0.08122242637143813
14,72.5,0.7079840541678907,0.0697746136661514
15,77.5,0.8596541337461715,0.09381779437256141
16,82.5,0.9040178657452992,0.12168452068430165
17,87.5,1.1381304519756403,0.2524695219963777
18,92.5,1.1024598064291256,0.41810208291257095
19,97.5,2.4,3.2812192855705327
