,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,2,7,3,2,0.286,1.500,0.190,0.232
1,"(15, 24]","(5, 10]",Male,1,2,1,1,0.500,1.000,0.500,0.936
2,"(15, 24]","(10, 15]",Female,3,12,5,5,0.250,1.000,0.250,0.226
3,"(15, 24]","(10, 15]",Male,13,9,11,19,1.444,0.579,2.495,1.442
4,"(15, 24]","(15, 20]",Female,13,32,9,13,0.406,0.692,0.587,0.321
5,"(15, 24]","(15, 20]",Male,22,23,55,90,0.957,0.611,1.565,0.544
6,"(15, 24]","(20, 25]",Female,3,7,6,6,0.429,1.000,0.429,0.386
7,"(15, 24]","(20, 25]",Male,6,8,23,38,0.750,0.605,1.239,0.748
8,"(15, 24]","(25, 30]",Female,2,2,1,2,1.000,0.500,2.000,3.164
9,"(15, 24]","(25, 30]",Male,1,2,5,5,0.500,1.000,0.500,0.690
10,"(15, 24]","(30, 35]",Male,1,2,3,2,0.500,1.500,0.333,0.509
11,"(24, 34]","(0, 5]",Female,7,7,3,4,1.000,0.750,1.333,1.245
12,"(24, 34]","(0, 5]",Male,7,5,2,3,1.400,0.667,2.100,2.280
13,"(24, 34]","(5, 10]",Female,7,7,3,12,1.000,0.250,4.000,3.358
14,"(24, 34]","(5, 10]",Male,4,5,2,2,0.800,1.000,0.800,0.964
15,"(24, 34]","(10, 15]",Female,5,5,3,1,1.000,3.000,0.333,0.439
16,"(24, 34]","(15, 20]",Male,2,6,4,9,0.333,0.444,0.750,0.761
17,"(24, 34]","(20, 25]",Male,5,4,10,24,1.250,0.417,3.000,2.312
18,"(24, 34]","(25, 30]",Female,1,1,1,3,1.000,0.333,3.000,5.479
19,"(24, 34]","(25, 30]",Male,3,2,12,14,1.500,0.857,1.750,1.742
20,"(24, 34]","(30, 35]",Male,1,3,5,4,0.333,1.250,0.267,0.356
21,"(34, 54]","(5, 10]",Female,1,2,1,4,0.500,0.250,2.000,3.318
22,"(34, 54]","(5, 10]",Male,2,6,2,7,0.333,0.286,1.167,1.336
23,"(34, 54]","(10, 15]",Female,1,12,1,4,0.083,0.250,0.333,0.509
24,"(34, 54]","(15, 20]",Female,1,6,1,4,0.167,0.250,0.667,1.037
25,"(34, 54]","(20, 25]",Male,2,4,2,5,0.500,0.400,1.250,1.506
26,"(34, 54]","(25, 30]",Male,2,4,2,3,0.500,0.667,0.750,0.944
27,"(34, 54]","(35, 40]",Female,1,1,1,1,1.000,1.000,1.000,2.001
28,"(34, 54]","(40, 45]",Male,3,3,1,4,1.000,0.250,4.000,5.541
29,"(54, 100]","(10, 15]",Female,1,2,1,2,0.500,0.500,1.000,1.733
30,"(54, 100]","(25, 30]",Male,2,1,1,3,2.000,0.333,6.000,10.104
31,"(54, 100]","(35, 40]",Male,2,2,1,2,1.000,0.500,2.000,3.164
32,"(54, 100]","(60, 65]",Male,3,4,1,2,0.750,0.500,1.500,2.166
33,"(54, 100]","(65, 70]",Female,4,1,2,1,4.000,2.000,2.000,3.318
34,"(54, 100]","(80, 85]",Male,2,1,1,1,2.000,1.000,2.000,3.743
