,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Male,2,2,10,5,1.000,2.000,0.500,0.571
1,"(15, 24]","(15, 20]",Female,28,29,14,16,0.966,0.875,1.103,0.502
2,"(15, 24]","(15, 20]",Male,48,44,71,70,1.091,1.014,1.076,0.293
3,"(15, 24]","(20, 25]",Female,11,11,19,21,1.000,0.905,1.105,0.590
4,"(15, 24]","(20, 25]",Male,41,33,77,63,1.242,1.222,1.017,0.298
5,"(15, 24]","(25, 30]",Male,11,7,13,12,1.571,1.083,1.451,0.913
6,"(15, 24]","(30, 35]",Male,1,3,7,8,0.333,0.875,0.381,0.482
7,"(15, 24]","(35, 40]",Male,4,1,3,3,4.000,1.000,4.000,5.541
8,"(24, 34]","(0, 5]",Female,2,2,2,1,1.000,2.000,0.500,0.791
9,"(24, 34]","(0, 5]",Male,1,1,1,1,1.000,1.000,1.000,2.001
10,"(24, 34]","(5, 10]",Female,4,6,2,2,0.667,1.000,0.667,0.794
11,"(24, 34]","(15, 20]",Male,6,9,10,9,0.667,1.111,0.600,0.421
12,"(24, 34]","(20, 25]",Female,10,9,8,2,1.111,4.000,0.278,0.254
13,"(24, 34]","(20, 25]",Male,33,30,37,46,1.100,0.804,1.368,0.464
14,"(24, 34]","(25, 30]",Female,12,12,8,9,1.000,0.889,1.125,0.716
15,"(24, 34]","(25, 30]",Male,30,21,41,32,1.429,1.281,1.115,0.416
16,"(24, 34]","(30, 35]",Female,3,3,10,7,1.000,1.429,0.700,0.668
17,"(24, 34]","(30, 35]",Male,20,26,19,23,0.769,0.826,0.931,0.403
18,"(24, 34]","(35, 40]",Female,2,2,1,5,1.000,0.200,5.000,7.420
19,"(24, 34]","(35, 40]",Male,12,8,9,11,1.500,0.818,1.833,1.178
20,"(24, 34]","(40, 45]",Female,1,1,1,3,1.000,0.333,3.000,5.479
21,"(24, 34]","(40, 45]",Male,3,3,7,4,1.000,1.750,0.571,0.589
22,"(24, 34]","(45, 50]",Female,4,1,1,1,4.000,1.000,4.000,7.214
23,"(24, 34]","(45, 50]",Male,1,1,3,2,1.000,1.500,0.667,1.123
24,"(34, 54]","(0, 5]",Male,1,2,1,1,0.500,1.000,0.500,0.936
25,"(34, 54]","(10, 15]",Male,1,1,4,2,1.000,2.000,0.500,0.830
26,"(34, 54]","(15, 20]",Female,1,1,2,2,1.000,1.000,1.000,1.733
27,"(34, 54]","(20, 25]",Male,4,6,4,7,0.667,0.571,1.167,1.051
28,"(34, 54]","(25, 30]",Female,3,3,1,4,1.000,0.250,4.000,5.541
29,"(34, 54]","(25, 30]",Male,12,14,4,9,0.857,0.444,1.929,1.389
30,"(34, 54]","(30, 35]",Female,5,2,5,3,2.500,1.667,1.500,1.668
31,"(34, 54]","(30, 35]",Male,14,16,11,16,0.875,0.688,1.273,0.685
32,"(34, 54]","(35, 40]",Female,1,1,6,8,1.000,0.750,1.333,2.020
33,"(34, 54]","(35, 40]",Male,14,10,9,8,1.400,1.125,1.244,0.797
34,"(34, 54]","(40, 45]",Female,1,1,4,7,1.000,0.571,1.750,2.708
35,"(34, 54]","(40, 45]",Male,16,12,8,9,1.333,0.889,1.500,0.930
36,"(34, 54]","(45, 50]",Female,2,4,2,8,0.500,0.250,2.000,2.347
37,"(34, 54]","(45, 50]",Male,12,7,7,9,1.714,0.778,2.204,1.531
38,"(34, 54]","(55, 60]",Male,1,1,2,2,1.000,1.000,1.000,1.733
39,"(54, 100]","(25, 30]",Male,1,3,1,1,0.333,1.000,0.333,0.609
40,"(54, 100]","(45, 50]",Male,2,2,1,2,1.000,0.500,2.000,3.164
41,"(54, 100]","(50, 55]",Male,8,5,8,5,1.600,1.600,1.000,0.808
42,"(54, 100]","(55, 60]",Male,7,6,2,4,1.167,0.500,2.333,2.405
43,"(54, 100]","(60, 65]",Male,5,2,1,1,2.500,1.000,2.500,4.110
44,"(54, 100]","(65, 70]",Male,6,6,1,2,1.000,0.500,2.000,2.710
45,"(54, 100]","(70, 75]",Female,1,1,2,1,1.000,2.000,0.500,0.936
46,"(54, 100]","(80, 85]",Female,2,1,5,3,2.000,1.667,1.200,1.712
47,"(54, 100]","(85, 90]",Female,4,1,6,3,4.000,2.000,2.000,2.648
