,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Female,3,3,2,4,1.000,0.500,2.000,2.383
1,"(15, 24]","(10, 15]",Male,2,2,2,2,1.000,1.000,1.000,1.415
2,"(15, 24]","(15, 20]",Female,14,16,7,7,0.875,1.000,0.875,0.569
3,"(15, 24]","(15, 20]",Male,17,12,22,20,1.417,1.100,1.288,0.631
4,"(15, 24]","(20, 25]",Female,3,2,5,6,1.500,0.833,1.800,1.974
5,"(15, 24]","(20, 25]",Male,16,12,17,15,1.333,1.133,1.176,0.616
6,"(15, 24]","(25, 30]",Male,1,1,2,1,1.000,2.000,0.500,0.936
7,"(24, 34]","(20, 25]",Male,8,7,1,5,1.143,0.200,5.714,6.929
8,"(24, 34]","(25, 30]",Female,2,2,2,4,1.000,0.500,2.000,2.648
9,"(24, 34]","(25, 30]",Male,7,6,6,4,1.167,1.500,0.778,0.664
10,"(24, 34]","(30, 35]",Male,5,2,1,1,2.500,1.000,2.500,4.110
11,"(34, 54]","(25, 30]",Male,1,4,1,2,0.250,0.500,0.500,0.830
12,"(34, 54]","(30, 35]",Male,2,4,2,5,0.500,0.400,1.250,1.506
13,"(34, 54]","(35, 40]",Male,2,2,2,1,1.000,2.000,0.500,0.791
14,"(34, 54]","(40, 45]",Male,6,5,2,2,1.200,1.000,1.200,1.404
15,"(34, 54]","(45, 50]",Female,1,1,3,2,1.000,1.500,0.667,1.123
16,"(34, 54]","(45, 50]",Male,6,4,1,1,1.500,1.000,1.500,2.333
17,"(34, 54]","(50, 55]",Female,4,3,6,3,1.333,2.000,0.667,0.695
18,"(54, 100]","(40, 45]",Male,1,2,1,1,0.500,1.000,0.500,0.936
19,"(54, 100]","(55, 60]",Female,4,3,1,2,1.333,0.500,2.667,3.851
20,"(54, 100]","(60, 65]",Female,2,2,3,2,1.000,1.500,0.667,0.903
21,"(54, 100]","(70, 75]",Female,3,3,6,3,1.000,2.000,0.500,0.541
22,"(54, 100]","(70, 75]",Male,11,18,2,1,0.611,2.000,0.306,0.392
23,"(54, 100]","(75, 80]",Female,6,4,7,5,1.500,1.400,1.071,0.935
24,"(54, 100]","(75, 80]",Male,18,17,2,1,1.059,2.000,0.529,0.673
25,"(54, 100]","(80, 85]",Female,9,4,11,5,2.250,2.200,1.023,0.827
26,"(54, 100]","(85, 90]",Female,5,2,7,3,2.500,2.333,1.071,1.163
27,"(54, 100]","(85, 90]",Male,6,4,3,1,1.500,3.000,0.500,0.662
