,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.8605989362377395,1.5818416337265262
2,12.5,0.7367603062843713,0.21582854119418382
3,17.5,1.2596782942750961,0.11727193677231641
4,22.5,1.5203325967148031,0.2053932724222263
5,27.5,1.0773728724951874,0.1986263242114228
6,32.5,0.9848387444544032,0.2552630829046326
7,37.5,1.6965232454178272,0.43841972675572105
8,42.5,1.1134730630614047,0.3104606229999118
9,47.5,0.9204999924185966,0.2603994773496004
10,52.5,0.7777715366953761,0.2313282244119671
11,57.5,0.9448978650420995,0.2845011772035171
12,62.5,0.6733398103478336,0.22515830290228392
13,67.5,0.7222967704581592,0.2513177375934395
14,72.5,0.8951982468609787,0.26008265377449086
15,77.5,0.5946293984603529,0.1681769601480491
16,82.5,0.9295937458591474,0.2763105997020965
17,87.5,0.9965133082763369,0.4761480657843816
18,92.5,1.2857142857142856,1.1585875335451772
19,97.5,1.0,inf
