,Age,R,DeltaR
0,2.5,2.953890081398455,3.288888817616664
1,7.5,0.26762458625544244,0.3386587925634106
2,12.5,1.2030107047288945,0.5887046873058949
3,17.5,1.2017021565965973,0.1942164381369054
4,22.5,1.130724031053625,0.2249777968101063
5,27.5,1.0095283703732405,0.2954434182696828
6,32.5,1.7701163992058158,0.722909675885376
7,37.5,2.0985280864283946,0.7344096454245632
8,42.5,1.1673794208739048,0.47982154583754727
9,47.5,1.101416479842724,0.4686722622856338
10,52.5,1.2108587231269397,0.5319442537677744
11,57.5,0.6163054153324719,0.402065687154608
12,62.5,0.9946734483154018,0.37668817847152664
13,67.5,1.225275897015968,0.43418346516008793
14,72.5,0.8518099887746778,0.3180536398363054
15,77.5,0.5333429438293031,0.22519337267397743
16,82.5,0.661902706586623,0.3377813637379341
17,87.5,0.43749999999999994,0.5611877053402007
18,92.5,1.0,inf
19,97.5,1.0,inf
