,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
386,"(54, 100]","(72, 77]",nan,12,26,3,3,0.462,1.000,0.462,0.410
385,"(54, 100]","(72, 77]",nan,11,14,45,45,0.786,1.000,0.786,0.359
274,"(34, 54]","(72, 77]",nan,2,1,1,2,2.000,0.500,4.000,6.931
384,"(54, 100]","(72, 77]",Unknown,117,196,46,46,0.597,1.000,0.597,0.146
273,"(34, 54]","(72, 77]",Unknown,15,5,12,6,3.000,2.000,1.500,1.081
383,"(54, 100]","(72, 77]",Unknown,120,173,449,617,0.694,0.728,0.953,0.136
381,"(54, 100]","(72, 77]",Not Deployed,91,154,318,363,0.591,0.876,0.675,0.109
271,"(34, 54]","(72, 77]",Not Deployed,22,11,12,8,2.000,1.500,1.333,0.786
272,"(34, 54]","(72, 77]",Not Deployed,12,3,17,2,4.000,8.500,0.471,0.465
382,"(54, 100]","(72, 77]",Not Deployed,83,139,28,25,0.597,1.120,0.533,0.166
269,"(34, 54]","(72, 77]",Non-Motorist,4,2,8,3,2.000,2.667,0.750,0.825
270,"(34, 54]","(72, 77]",Non-Motorist,2,1,4,2,2.000,2.000,1.000,1.501
379,"(54, 100]","(72, 77]",Non-Motorist,51,71,216,264,0.718,0.818,0.878,0.185
380,"(54, 100]","(72, 77]",Non-Motorist,43,71,20,30,0.606,0.667,0.908,0.319
77,"(15, 24]","(72, 77]",Deployed,4,1,6,1,4.000,6.000,0.667,1.037
378,"(54, 100]","(72, 77]",Deployed,99,184,34,40,0.538,0.850,0.633,0.170
164,"(24, 34]","(72, 77]",Deployed,5,2,5,2,2.500,2.500,1.000,1.184
268,"(34, 54]","(72, 77]",Deployed,6,2,22,4,3.000,5.500,0.545,0.536
267,"(34, 54]","(72, 77]",Deployed,28,7,17,5,4.000,3.400,1.176,0.780
377,"(54, 100]","(72, 77]",Deployed,82,146,427,497,0.562,0.859,0.654,0.105
