,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
99,"(24, 34]","(22, 27]",nan,2,5,14,10,0.400,1.400,0.286,0.267
19,"(15, 24]","(22, 27]",nan,8,7,34,19,1.143,1.789,0.639,0.379
182,"(34, 54]","(22, 27]",nan,2,7,4,6,0.286,0.667,0.429,0.442
100,"(24, 34]","(22, 27]",nan,4,2,22,23,2.000,0.957,2.091,1.918
18,"(15, 24]","(22, 27]",nan,4,5,14,29,0.800,0.483,1.657,1.238
181,"(34, 54]","(22, 27]",Unknown,9,22,22,34,0.409,0.647,0.632,0.306
180,"(34, 54]","(22, 27]",Unknown,20,45,19,44,0.444,0.432,1.029,0.399
98,"(24, 34]","(22, 27]",Unknown,54,61,127,139,0.885,0.914,0.969,0.222
97,"(24, 34]","(22, 27]",Unknown,44,45,79,118,0.978,0.669,1.460,0.382
293,"(54, 100]","(22, 27]",Unknown,12,46,5,31,0.261,0.161,1.617,0.943
17,"(15, 24]","(22, 27]",Unknown,38,33,184,159,1.152,1.157,0.995,0.265
16,"(15, 24]","(22, 27]",Unknown,66,58,148,179,1.138,0.827,1.376,0.299
15,"(15, 24]","(22, 27]",Not Deployed,46,36,214,179,1.278,1.196,1.069,0.267
14,"(15, 24]","(22, 27]",Not Deployed,50,46,130,178,1.087,0.730,1.488,0.357
95,"(24, 34]","(22, 27]",Not Deployed,29,32,64,72,0.906,0.889,1.020,0.319
96,"(24, 34]","(22, 27]",Not Deployed,52,54,115,140,0.963,0.821,1.172,0.278
292,"(54, 100]","(22, 27]",Not Deployed,4,8,2,13,0.500,0.154,3.250,3.175
179,"(34, 54]","(22, 27]",Not Deployed,18,16,31,58,1.125,0.534,2.105,0.868
291,"(54, 100]","(22, 27]",Not Deployed,3,26,5,14,0.115,0.357,0.323,0.260
178,"(34, 54]","(22, 27]",Not Deployed,26,39,19,38,0.667,0.500,1.333,0.509
289,"(54, 100]","(22, 27]",Non-Motorist,6,27,3,7,0.222,0.429,0.519,0.428
13,"(15, 24]","(22, 27]",Non-Motorist,18,12,84,101,1.500,0.832,1.804,0.729
177,"(34, 54]","(22, 27]",Non-Motorist,4,1,4,14,4.000,0.286,14.000,17.564
176,"(34, 54]","(22, 27]",Non-Motorist,3,14,2,8,0.214,0.250,0.857,0.871
290,"(54, 100]","(22, 27]",Non-Motorist,3,9,2,10,0.333,0.200,1.667,1.705
94,"(24, 34]","(22, 27]",Non-Motorist,31,14,55,56,2.214,0.982,2.255,0.850
93,"(24, 34]","(22, 27]",Non-Motorist,20,12,53,57,1.667,0.930,1.792,0.744
12,"(15, 24]","(22, 27]",Non-Motorist,35,30,101,102,1.167,0.990,1.178,0.342
288,"(54, 100]","(22, 27]",Deployed,3,15,4,8,0.200,0.500,0.400,0.353
91,"(24, 34]","(22, 27]",Deployed,47,54,116,143,0.870,0.811,1.073,0.258
287,"(54, 100]","(22, 27]",Deployed,8,57,1,25,0.140,0.040,3.509,3.820
92,"(24, 34]","(22, 27]",Deployed,101,83,175,192,1.217,0.911,1.335,0.251
175,"(34, 54]","(22, 27]",Deployed,19,22,32,53,0.864,0.604,1.430,0.555
174,"(34, 54]","(22, 27]",Deployed,27,45,20,38,0.600,0.526,1.140,0.424
11,"(15, 24]","(22, 27]",Deployed,53,52,255,212,1.019,1.203,0.847,0.188
10,"(15, 24]","(22, 27]",Deployed,78,67,211,209,1.164,1.010,1.153,0.230
