,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
396,"(54, 100]","(77, 82]",nan,10,15,6,4,0.667,1.500,0.444,0.340
395,"(54, 100]","(77, 82]",nan,10,12,50,53,0.833,0.943,0.883,0.419
80,"(15, 24]","(77, 82]",Unknown,3,1,2,1,3.000,2.000,1.500,2.526
277,"(34, 54]","(77, 82]",Unknown,2,2,9,7,1.000,1.286,0.778,0.872
278,"(34, 54]","(77, 82]",Unknown,3,1,4,1,3.000,4.000,0.750,1.206
394,"(54, 100]","(77, 82]",Unknown,82,133,34,25,0.617,1.360,0.453,0.137
393,"(54, 100]","(77, 82]",Unknown,104,148,440,571,0.703,0.771,0.912,0.138
392,"(54, 100]","(77, 82]",Not Deployed,72,127,38,26,0.567,1.462,0.388,0.116
276,"(34, 54]","(77, 82]",Not Deployed,10,2,9,6,5.000,1.500,3.333,3.127
391,"(54, 100]","(77, 82]",Not Deployed,101,132,392,419,0.765,0.936,0.818,0.129
389,"(54, 100]","(77, 82]",Non-Motorist,33,39,163,207,0.846,0.787,1.075,0.283
390,"(54, 100]","(77, 82]",Non-Motorist,26,52,8,14,0.500,0.571,0.875,0.443
78,"(15, 24]","(77, 82]",Deployed,4,1,3,1,4.000,3.000,1.333,2.144
79,"(15, 24]","(77, 82]",Deployed,2,1,3,1,2.000,3.000,0.667,1.123
387,"(54, 100]","(77, 82]",Deployed,80,100,451,566,0.800,0.797,1.004,0.171
275,"(34, 54]","(77, 82]",Deployed,11,3,7,1,3.667,7.000,0.524,0.656
388,"(54, 100]","(77, 82]",Deployed,119,223,34,27,0.534,1.259,0.424,0.121
