,Age,R,DeltaR
0,2.5,1.1754639016207578,0.29359451250940594
1,7.5,0.993581077990409,0.15552419441999285
2,12.5,1.0244710482533186,0.09601870684422407
3,17.5,1.2037802331144982,0.041599155626447414
4,22.5,1.141259146559103,0.04664406010541404
5,27.5,1.1357586559900983,0.05863774005553015
6,32.5,1.113214511967703,0.0668364214172952
7,37.5,1.2026535550042197,0.07966964603481257
8,42.5,1.1029440438846334,0.07506430188260128
9,47.5,1.050155876867908,0.07266065955159444
10,52.5,1.0433650188642885,0.07326585814900013
11,57.5,0.8816744993300264,0.06767955622538312
12,62.5,0.8565037138750247,0.06606563419435652
13,67.5,0.9235471258953968,0.07445415036611619
14,72.5,0.750776544048646,0.06104912556892905
15,77.5,0.9227840530894711,0.07693892313108117
16,82.5,1.0118638664629793,0.0947932948868207
17,87.5,1.0903343600448088,0.14363782618389714
18,92.5,1.4700736097701268,0.3587597235309279
19,97.5,2.1748453818508353,1.9404874677743607
