,Age,R,DeltaR
0,2.5,0.6360778086017914,0.30809525624652645
1,7.5,0.9740332955301713,0.26847896022687834
2,12.5,0.833091716165228,0.14709677171467658
3,17.5,1.2286666430993356,0.09502032866712097
4,22.5,1.1004894050605298,0.0952507843585999
5,27.5,1.234583294901206,0.12253156430923395
6,32.5,1.1946858644520137,0.12424988149954903
7,37.5,1.1742373106603226,0.12969160779611816
8,42.5,1.0939017377824056,0.1269709805771206
9,47.5,0.9890510224900789,0.111454387899484
10,52.5,1.0488471375638884,0.12192511487930899
11,57.5,0.7882321575940818,0.10079832330291438
12,62.5,0.9639421772922029,0.12319898622164437
13,67.5,0.8645316769624728,0.1256350161551451
14,72.5,0.6984068645863406,0.10657382398258261
15,77.5,0.8911574248713771,0.1451105682094453
16,82.5,0.9440250876710884,0.1950764680090903
17,87.5,1.9757735865999373,0.6662809092730128
18,92.5,1.6328244829228709,0.8578648000687747
19,97.5,1.0,1.5819292019556372
