,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
62,"(15, 24]","(30, 35]",nan,4,2,3,6,2.000,0.500,4.000,4.477
295,"(34, 54]","(30, 35]",nan,1,2,6,3,0.500,2.000,0.250,0.354
175,"(24, 34]","(30, 35]",nan,10,5,5,8,2.000,0.625,3.200,2.535
174,"(24, 34]","(30, 35]",nan,1,1,4,1,1.000,4.000,0.250,0.451
173,"(24, 34]","(30, 35]",Unknown,207,157,329,325,1.318,1.012,1.302,0.183
294,"(34, 54]","(30, 35]",Unknown,170,169,129,187,1.006,0.690,1.458,0.241
293,"(34, 54]","(30, 35]",Unknown,32,47,53,73,0.681,0.726,0.938,0.278
172,"(24, 34]","(30, 35]",Unknown,51,63,93,121,0.810,0.769,1.053,0.251
420,"(54, 100]","(30, 35]",Unknown,13,28,14,37,0.464,0.378,1.227,0.567
61,"(15, 24]","(30, 35]",Unknown,55,43,162,128,1.279,1.266,1.011,0.243
60,"(15, 24]","(30, 35]",Unknown,25,26,36,37,0.962,0.973,0.988,0.364
59,"(15, 24]","(30, 35]",Not Deployed,27,10,60,44,2.700,1.364,1.980,0.838
58,"(15, 24]","(30, 35]",Not Deployed,13,13,16,11,1.000,1.455,0.688,0.383
292,"(34, 54]","(30, 35]",Not Deployed,67,74,78,100,0.905,0.780,1.161,0.269
170,"(24, 34]","(30, 35]",Not Deployed,15,17,47,50,0.882,0.940,0.939,0.386
171,"(24, 34]","(30, 35]",Not Deployed,69,62,132,116,1.113,1.138,0.978,0.217
419,"(54, 100]","(30, 35]",Not Deployed,6,9,4,13,0.667,0.308,2.167,1.688
291,"(34, 54]","(30, 35]",Not Deployed,16,23,21,34,0.696,0.618,1.126,0.485
417,"(54, 100]","(30, 35]",Non-Motorist,22,40,6,14,0.550,0.429,1.283,0.716
290,"(34, 54]","(30, 35]",Non-Motorist,430,417,244,329,1.031,0.742,1.390,0.167
289,"(34, 54]","(30, 35]",Non-Motorist,69,90,52,97,0.767,0.536,1.430,0.343
418,"(54, 100]","(30, 35]",Non-Motorist,25,57,22,79,0.439,0.278,1.575,0.541
56,"(15, 24]","(30, 35]",Non-Motorist,61,45,67,85,1.356,0.788,1.720,0.448
169,"(24, 34]","(30, 35]",Non-Motorist,475,379,582,560,1.253,1.039,1.206,0.125
168,"(24, 34]","(30, 35]",Non-Motorist,141,129,170,211,1.093,0.806,1.357,0.227
57,"(15, 24]","(30, 35]",Non-Motorist,146,74,308,249,1.973,1.237,1.595,0.277
416,"(54, 100]","(30, 35]",Deployed,4,8,5,10,0.500,0.500,1.000,0.823
166,"(24, 34]","(30, 35]",Deployed,24,16,36,39,1.500,0.923,1.625,0.650
167,"(24, 34]","(30, 35]",Deployed,69,58,89,86,1.190,1.035,1.150,0.275
288,"(34, 54]","(30, 35]",Deployed,50,57,43,46,0.877,0.935,0.938,0.274
287,"(34, 54]","(30, 35]",Deployed,7,11,19,16,0.636,1.188,0.536,0.318
55,"(15, 24]","(30, 35]",Deployed,12,8,35,31,1.500,1.129,1.329,0.692
54,"(15, 24]","(30, 35]",Deployed,11,8,10,4,1.375,2.500,0.550,0.415
