,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
468,"(54, 100]","(60, 65]",nan,1,1,3,3,1.000,1.000,1.000,1.634
350,"(34, 54]","(60, 65]",Unknown,36,11,19,9,3.273,2.111,1.550,0.827
467,"(54, 100]","(60, 65]",Unknown,188,176,23,23,1.068,1.000,1.068,0.339
100,"(15, 24]","(60, 65]",Unknown,13,2,5,1,6.500,5.000,1.300,1.734
466,"(54, 100]","(60, 65]",Unknown,26,30,35,35,0.867,1.000,0.867,0.314
221,"(24, 34]","(60, 65]",Unknown,15,5,7,2,3.000,3.500,0.857,0.819
222,"(24, 34]","(60, 65]",Unknown,10,4,16,7,2.500,2.286,1.094,0.817
351,"(34, 54]","(60, 65]",Unknown,24,10,26,11,2.400,2.364,1.015,0.531
99,"(15, 24]","(60, 65]",Not Deployed,2,1,4,1,2.000,4.000,0.500,0.830
465,"(54, 100]","(60, 65]",Not Deployed,48,47,10,8,1.021,1.250,0.817,0.424
220,"(24, 34]","(60, 65]",Not Deployed,1,2,5,1,0.500,5.000,0.100,0.164
464,"(54, 100]","(60, 65]",Not Deployed,7,8,11,15,0.875,0.733,1.193,0.781
348,"(34, 54]","(60, 65]",Not Deployed,14,7,7,5,2.000,1.400,1.429,1.069
349,"(34, 54]","(60, 65]",Not Deployed,14,7,16,16,2.000,1.000,2.000,1.169
463,"(54, 100]","(60, 65]",Non-Motorist,830,787,119,129,1.055,0.922,1.143,0.166
462,"(54, 100]","(60, 65]",Non-Motorist,130,136,138,118,0.956,1.169,0.817,0.149
347,"(34, 54]","(60, 65]",Non-Motorist,75,54,90,51,1.389,1.765,0.787,0.201
97,"(15, 24]","(60, 65]",Non-Motorist,32,7,17,6,4.571,2.833,1.613,1.023
346,"(34, 54]","(60, 65]",Non-Motorist,121,68,69,33,1.779,2.091,0.851,0.226
219,"(24, 34]","(60, 65]",Non-Motorist,37,15,60,23,2.467,2.609,0.946,0.374
218,"(24, 34]","(60, 65]",Non-Motorist,82,26,21,9,3.154,2.333,1.352,0.622
98,"(15, 24]","(60, 65]",Non-Motorist,25,5,45,9,5.000,5.000,1.000,0.613
460,"(54, 100]","(60, 65]",Deployed,1,5,13,11,0.200,1.182,0.169,0.198
461,"(54, 100]","(60, 65]",Deployed,33,34,9,6,0.971,1.500,0.647,0.377
345,"(34, 54]","(60, 65]",Deployed,5,1,5,1,5.000,5.000,1.000,1.550
344,"(34, 54]","(60, 65]",Deployed,5,1,9,3,5.000,3.000,1.667,2.139
96,"(15, 24]","(60, 65]",Deployed,2,1,1,1,2.000,1.000,2.000,3.743
