,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
315,"(34, 54]","(40, 45]",nan,7,7,4,5,1.000,0.800,1.250,1.074
314,"(34, 54]","(40, 45]",nan,1,2,4,5,0.500,0.800,0.625,0.873
194,"(24, 34]","(40, 45]",nan,2,1,5,4,2.000,1.250,1.600,2.236
77,"(15, 24]","(40, 45]",nan,3,1,2,1,3.000,2.000,1.500,2.526
435,"(54, 100]","(40, 45]",Unknown,19,41,16,26,0.463,0.615,0.753,0.320
193,"(24, 34]","(40, 45]",Unknown,54,32,94,73,1.688,1.288,1.311,0.363
313,"(34, 54]","(40, 45]",Unknown,170,152,121,108,1.118,1.120,0.998,0.180
312,"(34, 54]","(40, 45]",Unknown,24,38,56,73,0.632,0.767,0.823,0.263
192,"(24, 34]","(40, 45]",Unknown,22,16,25,21,1.375,1.190,1.155,0.514
75,"(15, 24]","(40, 45]",Unknown,34,24,9,2,1.417,4.500,0.315,0.260
434,"(54, 100]","(40, 45]",Unknown,11,25,4,10,0.440,0.400,1.100,0.765
76,"(15, 24]","(40, 45]",Unknown,34,13,56,33,2.615,1.697,1.541,0.611
433,"(54, 100]","(40, 45]",Not Deployed,14,20,9,15,0.700,0.600,1.167,0.641
310,"(34, 54]","(40, 45]",Not Deployed,16,20,39,45,0.800,0.867,0.923,0.373
73,"(15, 24]","(40, 45]",Not Deployed,10,5,3,8,2.000,0.375,5.333,4.652
74,"(15, 24]","(40, 45]",Not Deployed,10,3,31,19,3.333,1.632,2.043,1.474
311,"(34, 54]","(40, 45]",Not Deployed,86,79,100,91,1.089,1.099,0.991,0.217
432,"(54, 100]","(40, 45]",Not Deployed,2,7,6,10,0.286,0.600,0.476,0.455
191,"(24, 34]","(40, 45]",Not Deployed,20,12,51,40,1.667,1.275,1.307,0.555
190,"(24, 34]","(40, 45]",Not Deployed,9,7,21,20,1.286,1.050,1.224,0.729
188,"(24, 34]","(40, 45]",Non-Motorist,43,27,52,51,1.593,1.020,1.562,0.498
308,"(34, 54]","(40, 45]",Non-Motorist,66,79,110,142,0.835,0.775,1.078,0.232
309,"(34, 54]","(40, 45]",Non-Motorist,488,442,199,225,1.104,0.884,1.248,0.159
71,"(15, 24]","(40, 45]",Non-Motorist,84,51,43,29,1.647,1.483,1.111,0.336
430,"(54, 100]","(40, 45]",Non-Motorist,26,45,13,12,0.578,1.083,0.533,0.252
189,"(24, 34]","(40, 45]",Non-Motorist,93,53,153,122,1.755,1.254,1.399,0.303
72,"(15, 24]","(40, 45]",Non-Motorist,78,31,127,68,2.516,1.868,1.347,0.357
431,"(54, 100]","(40, 45]",Non-Motorist,62,118,44,70,0.525,0.629,0.836,0.212
70,"(15, 24]","(40, 45]",Deployed,8,5,18,15,1.600,1.200,1.333,0.894
429,"(54, 100]","(40, 45]",Deployed,9,10,2,5,0.900,0.400,2.250,2.151
428,"(54, 100]","(40, 45]",Deployed,1,5,2,5,0.200,0.400,0.500,0.690
307,"(34, 54]","(40, 45]",Deployed,65,45,41,37,1.444,1.108,1.304,0.394
187,"(24, 34]","(40, 45]",Deployed,12,11,23,18,1.091,1.278,0.854,0.448
186,"(24, 34]","(40, 45]",Deployed,5,5,7,8,1.000,0.875,1.143,0.936
306,"(34, 54]","(40, 45]",Deployed,8,8,28,35,1.000,0.800,1.250,0.704
