,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
343,"(34, 54]","(55, 60]",nan,1,1,3,3,1.000,1.000,1.000,1.634
459,"(54, 100]","(55, 60]",Unknown,137,151,33,25,0.907,1.320,0.687,0.202
341,"(34, 54]","(55, 60]",Unknown,31,15,22,18,2.067,1.222,1.691,0.761
94,"(15, 24]","(55, 60]",Unknown,14,8,1,1,1.750,1.000,1.750,2.595
95,"(15, 24]","(55, 60]",Unknown,8,2,11,4,4.000,2.750,1.455,1.431
458,"(54, 100]","(55, 60]",Unknown,27,22,22,30,1.227,0.733,1.674,0.677
216,"(24, 34]","(55, 60]",Unknown,23,12,6,5,1.917,1.200,1.597,1.125
217,"(24, 34]","(55, 60]",Unknown,16,2,27,15,8.000,1.800,4.444,3.634
342,"(34, 54]","(55, 60]",Unknown,36,21,38,30,1.714,1.267,1.353,0.502
457,"(54, 100]","(55, 60]",Not Deployed,40,35,13,15,1.143,0.867,1.319,0.589
456,"(54, 100]","(55, 60]",Not Deployed,4,8,13,18,0.500,0.722,0.692,0.494
215,"(24, 34]","(55, 60]",Not Deployed,4,1,2,2,4.000,1.000,4.000,6.003
339,"(34, 54]","(55, 60]",Not Deployed,11,4,14,9,2.750,1.556,1.768,1.282
340,"(34, 54]","(55, 60]",Not Deployed,15,9,19,10,1.667,1.900,0.877,0.506
455,"(54, 100]","(55, 60]",Non-Motorist,720,664,94,105,1.084,0.895,1.211,0.194
454,"(54, 100]","(55, 60]",Non-Motorist,79,89,85,72,0.888,1.181,0.752,0.172
92,"(15, 24]","(55, 60]",Non-Motorist,53,12,5,4,4.417,1.250,3.533,2.632
93,"(15, 24]","(55, 60]",Non-Motorist,48,6,58,30,8.000,1.933,4.138,2.030
337,"(34, 54]","(55, 60]",Non-Motorist,84,57,93,79,1.474,1.177,1.252,0.295
214,"(24, 34]","(55, 60]",Non-Motorist,43,9,73,36,4.778,2.028,2.356,0.995
213,"(24, 34]","(55, 60]",Non-Motorist,96,44,14,7,2.182,2.000,1.091,0.545
338,"(34, 54]","(55, 60]",Non-Motorist,92,65,115,85,1.415,1.353,1.046,0.232
452,"(54, 100]","(55, 60]",Deployed,4,8,6,6,0.500,1.000,0.500,0.422
453,"(54, 100]","(55, 60]",Deployed,28,32,11,16,0.875,0.688,1.273,0.601
336,"(34, 54]","(55, 60]",Deployed,8,6,11,9,1.333,1.222,1.091,0.768
335,"(34, 54]","(55, 60]",Deployed,1,2,16,7,0.500,2.286,0.219,0.286
212,"(24, 34]","(55, 60]",Deployed,6,1,11,5,6.000,2.200,2.727,3.295
