,Age,R,DeltaR
0,2.5,1.0945277967735918,0.2616082913783442
1,7.5,1.148817871195466,0.1770972850177993
2,12.5,1.1824918315601949,0.11237097216683306
3,17.5,1.2155141011153694,0.04404866255571676
4,22.5,1.1289873524819294,0.04628247586870952
5,27.5,1.188926178258674,0.06015836577222918
6,32.5,1.1265270120593343,0.06620370756178098
7,37.5,1.1908149395985856,0.07961751038010911
8,42.5,1.1098651394403944,0.0763079227719626
9,47.5,1.034268864744684,0.07294408002320699
10,52.5,1.0315548400568677,0.07246609303746895
11,57.5,0.8625391238149398,0.06556466840764738
12,62.5,0.9548423304082473,0.07570745308929583
13,67.5,0.9471521349353038,0.08247567364886088
14,72.5,0.736568788839595,0.06710397699166287
15,77.5,0.8741002627071499,0.08148821680938562
16,82.5,0.9381590507994019,0.09414085880418857
17,87.5,1.2076114167399994,0.16691480727052227
18,92.5,1.0525293278301848,0.27197219864065403
19,97.5,1.1566324862396136,0.9368195357606715
