,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.0,inf
2,12.5,1.6625128255337809,1.4515984947802398
3,17.5,1.0727271672658885,0.18966220906385148
4,22.5,1.149035913633528,0.26103901887394776
5,27.5,1.3846065044426619,0.4575470224156768
6,32.5,1.1626361142904567,0.5416214622457386
7,37.5,1.0357880060785178,0.5620432228320885
8,42.5,1.1175435929020747,0.6391259616375436
9,47.5,1.4581009169004862,0.9810055102397522
10,52.5,1.2098458549469393,0.7578750398927151
11,57.5,0.7983831525454976,0.4472868643423835
12,62.5,0.33141018014349855,0.20096670849208678
13,67.5,0.297331830583941,0.20119322192922162
14,72.5,0.7448431651201757,0.3903455638226083
15,77.5,0.9603473612368956,0.45379361491143794
16,82.5,1.832830012600318,0.9489186024486591
17,87.5,0.7887758020887866,0.7389440842872722
18,92.5,1.0,inf
19,97.5,1.0,inf
