,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,41,41,42,51,1.000,0.824,1.214,0.374
1,"(15, 24]","(15, 22]",Male,26,28,114,122,0.929,0.934,0.994,0.304
2,"(15, 24]","(22, 27]",Female,7,4,17,25,1.750,0.680,2.574,1.809
3,"(15, 24]","(22, 27]",Male,3,2,20,25,1.500,0.800,1.875,1.804
4,"(15, 24]","(32, 37]",Female,4,2,1,4,2.000,0.250,8.000,11.321
5,"(15, 24]","(32, 37]",Male,3,1,5,2,3.000,2.500,1.200,1.712
6,"(15, 24]","(42, 47]",Female,13,1,2,4,13.000,0.500,26.000,35.167
7,"(15, 24]","(42, 47]",Male,3,3,4,1,1.000,4.000,0.250,0.346
8,"(15, 24]","(47, 52]",Female,5,1,2,1,5.000,2.000,2.500,4.110
9,"(24, 34]","(15, 22]",Male,6,4,9,13,1.500,0.692,2.167,1.688
10,"(24, 34]","(22, 27]",Female,6,2,14,14,3.000,1.000,3.000,2.703
11,"(24, 34]","(22, 27]",Male,9,8,13,18,1.125,0.722,1.558,0.949
12,"(24, 34]","(27, 32]",Female,7,3,25,26,2.333,0.962,2.427,1.811
13,"(24, 34]","(27, 32]",Male,11,6,15,8,1.833,1.875,0.978,0.657
14,"(24, 34]","(32, 37]",Female,4,3,12,11,1.333,1.091,1.222,1.066
15,"(24, 34]","(32, 37]",Male,5,4,3,5,1.250,0.600,2.083,2.069
16,"(24, 34]","(37, 42]",Female,3,2,4,6,1.500,0.667,2.250,2.518
17,"(24, 34]","(37, 42]",Male,1,3,5,3,0.333,1.667,0.200,0.273
18,"(24, 34]","(42, 47]",Female,1,1,1,2,1.000,0.500,2.000,3.743
19,"(24, 34]","(47, 52]",Male,5,3,2,1,1.667,2.000,0.833,1.189
20,"(24, 34]","(67, 72]",Female,2,1,1,2,2.000,0.500,4.000,6.931
21,"(34, 54]","(15, 22]",Female,7,8,4,4,0.875,1.000,0.875,0.768
22,"(34, 54]","(15, 22]",Male,2,1,3,4,2.000,0.750,2.667,3.851
23,"(34, 54]","(22, 27]",Female,3,5,7,7,0.600,1.000,0.600,0.544
24,"(34, 54]","(22, 27]",Male,3,3,3,2,1.000,1.500,0.667,0.817
25,"(34, 54]","(27, 32]",Female,6,6,2,5,1.000,0.400,2.500,2.544
26,"(34, 54]","(27, 32]",Male,7,6,6,7,1.167,0.857,1.361,1.073
27,"(34, 54]","(32, 37]",Female,2,2,13,12,1.000,1.083,0.923,0.995
28,"(34, 54]","(32, 37]",Male,10,6,9,9,1.667,1.000,1.667,1.168
29,"(34, 54]","(37, 42]",Female,4,9,15,18,0.444,0.833,0.533,0.372
30,"(34, 54]","(37, 42]",Male,11,6,8,5,1.833,1.600,1.146,0.876
31,"(34, 54]","(42, 47]",Female,5,2,21,18,2.500,1.167,2.143,1.923
32,"(34, 54]","(42, 47]",Male,9,8,5,2,1.125,2.500,0.450,0.436
33,"(34, 54]","(47, 52]",Female,4,3,20,29,1.333,0.690,1.933,1.583
34,"(34, 54]","(47, 52]",Male,3,5,4,1,0.600,4.000,0.150,0.200
35,"(34, 54]","(52, 57]",Female,4,3,11,15,1.333,0.733,1.818,1.568
36,"(34, 54]","(52, 57]",Male,3,1,7,1,3.000,7.000,0.429,0.675
37,"(34, 54]","(67, 72]",Female,3,1,4,2,3.000,2.000,1.500,2.166
38,"(34, 54]","(72, 77]",Female,3,1,3,2,3.000,1.500,2.000,2.946
39,"(34, 54]","(77, 82]",Female,1,1,1,1,1.000,1.000,1.000,2.001
40,"(54, 100]","(27, 32]",Female,2,6,1,1,0.333,1.000,0.333,0.545
41,"(54, 100]","(37, 42]",Female,3,7,2,5,0.429,0.400,1.071,1.163
42,"(54, 100]","(42, 47]",Female,5,22,1,7,0.227,0.143,1.591,1.876
43,"(54, 100]","(42, 47]",Male,1,2,1,2,0.500,0.500,1.000,1.733
44,"(54, 100]","(47, 52]",Female,8,16,2,6,0.500,0.333,1.500,1.388
45,"(54, 100]","(47, 52]",Male,3,1,1,3,3.000,0.333,9.000,14.704
46,"(54, 100]","(52, 57]",Female,5,17,6,11,0.294,0.545,0.539,0.388
47,"(54, 100]","(52, 57]",Male,9,11,4,3,0.818,1.333,0.614,0.545
48,"(54, 100]","(57, 62]",Female,5,20,22,34,0.250,0.647,0.386,0.221
49,"(54, 100]","(57, 62]",Male,12,6,5,7,2.000,0.714,2.800,2.160
50,"(54, 100]","(62, 67]",Female,6,17,38,46,0.353,0.826,0.427,0.224
51,"(54, 100]","(67, 72]",Female,12,26,61,65,0.462,0.938,0.492,0.194
52,"(54, 100]","(67, 72]",Male,19,16,4,3,1.188,1.333,0.891,0.746
53,"(54, 100]","(72, 77]",Female,21,31,61,76,0.677,0.803,0.844,0.282
54,"(54, 100]","(72, 77]",Male,19,24,9,4,0.792,2.250,0.352,0.238
55,"(54, 100]","(77, 82]",Female,17,19,59,88,0.895,0.670,1.335,0.503
56,"(54, 100]","(77, 82]",Male,9,17,2,3,0.529,0.667,0.794,0.796
57,"(54, 100]","(82, 87]",Female,11,6,33,47,1.833,0.702,2.611,1.458
58,"(54, 100]","(82, 87]",Male,4,5,4,1,0.800,4.000,0.200,0.261
59,"(54, 100]","(87, 92]",Female,2,2,18,17,1.000,1.059,0.944,0.998
