,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
55,"(15, 24]","(67, 72]",Unknown,2,1,2,2,2.000,1.000,2.000,3.164
117,"(24, 34]","(67, 72]",Unknown,4,1,10,2,4.000,5.000,0.800,1.089
181,"(34, 54]","(67, 72]",Unknown,12,7,27,15,1.714,1.800,0.952,0.549
182,"(34, 54]","(67, 72]",Unknown,9,3,12,5,3.000,2.400,1.250,1.068
244,"(54, 100]","(67, 72]",Unknown,57,77,225,263,0.740,0.856,0.865,0.176
245,"(54, 100]","(67, 72]",Unknown,43,62,32,36,0.694,0.889,0.780,0.248
242,"(54, 100]","(67, 72]",Not Deployed,3,3,15,16,1.000,0.938,1.067,0.953
243,"(54, 100]","(67, 72]",Not Deployed,5,6,1,2,0.833,0.500,1.667,2.279
54,"(15, 24]","(67, 72]",Non-Motorist,4,2,19,3,2.000,6.333,0.316,0.337
115,"(24, 34]","(67, 72]",Non-Motorist,8,4,11,6,2.000,1.833,1.091,0.869
116,"(24, 34]","(67, 72]",Non-Motorist,2,2,11,7,1.000,1.571,0.636,0.708
179,"(34, 54]","(67, 72]",Non-Motorist,24,13,62,37,1.846,1.676,1.102,0.447
180,"(34, 54]","(67, 72]",Non-Motorist,9,7,39,26,1.286,1.500,0.857,0.485
240,"(54, 100]","(67, 72]",Non-Motorist,194,246,767,918,0.789,0.836,0.944,0.112
241,"(54, 100]","(67, 72]",Non-Motorist,173,229,113,133,0.755,0.850,0.889,0.151
239,"(54, 100]","(67, 72]",Deployed,1,1,3,2,1.000,1.500,0.667,1.123
