,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,8,10,9,12,0.800,0.750,1.067,0.693
1,"(15, 24]","(0, 5]",Male,10,1,10,6,10.000,1.667,6.000,7.021
2,"(15, 24]","(5, 10]",Female,6,5,6,4,1.200,1.500,0.800,0.709
3,"(15, 24]","(5, 10]",Male,4,2,12,6,2.000,2.000,1.000,1.001
4,"(15, 24]","(10, 15]",Female,37,34,12,17,1.088,0.706,1.542,0.691
5,"(15, 24]","(10, 15]",Male,42,38,80,91,1.105,0.879,1.257,0.347
6,"(15, 24]","(15, 20]",Female,114,123,49,53,0.927,0.925,1.002,0.243
7,"(15, 24]","(15, 20]",Male,224,172,414,449,1.302,0.922,1.412,0.186
8,"(15, 24]","(20, 25]",Female,34,45,39,55,0.756,0.709,1.066,0.333
9,"(15, 24]","(20, 25]",Male,105,89,244,254,1.180,0.961,1.228,0.217
10,"(15, 24]","(25, 30]",Female,14,13,24,23,1.077,1.043,1.032,0.501
11,"(15, 24]","(25, 30]",Male,21,17,76,77,1.235,0.987,1.252,0.460
12,"(15, 24]","(30, 35]",Female,4,5,8,8,0.800,1.000,0.800,0.671
13,"(15, 24]","(30, 35]",Male,16,7,35,30,2.286,1.167,1.959,1.018
14,"(15, 24]","(35, 40]",Female,10,6,12,8,1.667,1.500,1.111,0.768
15,"(15, 24]","(35, 40]",Male,18,9,32,26,2.000,1.231,1.625,0.794
16,"(15, 24]","(40, 45]",Female,22,8,12,2,2.750,6.000,0.458,0.399
17,"(15, 24]","(40, 45]",Male,19,14,32,25,1.357,1.280,1.060,0.472
18,"(15, 24]","(45, 50]",Female,17,8,12,6,2.125,2.000,1.062,0.702
19,"(15, 24]","(45, 50]",Male,20,5,27,4,4.000,6.750,0.593,0.435
20,"(15, 24]","(50, 55]",Female,8,4,8,2,2.000,4.000,0.500,0.501
21,"(15, 24]","(55, 60]",Female,6,3,6,3,2.000,2.000,1.000,1.001
22,"(15, 24]","(55, 60]",Male,5,3,12,4,1.667,3.000,0.556,0.518
23,"(15, 24]","(60, 65]",Male,7,1,13,1,7.000,13.000,0.538,0.803
24,"(15, 24]","(65, 70]",Female,6,2,5,2,3.000,2.500,1.200,1.404
25,"(15, 24]","(65, 70]",Male,2,1,5,4,2.000,1.250,1.600,2.236
26,"(24, 34]","(0, 5]",Female,25,26,28,29,0.962,0.966,0.996,0.387
27,"(24, 34]","(0, 5]",Male,10,6,23,19,1.667,1.211,1.377,0.832
28,"(24, 34]","(5, 10]",Female,29,39,20,27,0.744,0.741,1.004,0.388
29,"(24, 34]","(5, 10]",Male,12,8,22,30,1.500,0.733,2.045,1.101
30,"(24, 34]","(10, 15]",Female,25,29,15,20,0.862,0.750,1.149,0.506
31,"(24, 34]","(10, 15]",Male,5,11,11,16,0.455,0.688,0.661,0.442
32,"(24, 34]","(15, 20]",Female,13,16,6,15,0.812,0.400,2.031,1.244
33,"(24, 34]","(15, 20]",Male,19,21,37,79,0.905,0.468,1.932,0.729
34,"(24, 34]","(20, 25]",Female,17,25,13,18,0.680,0.722,0.942,0.455
35,"(24, 34]","(20, 25]",Male,87,96,106,140,0.906,0.757,1.197,0.242
36,"(24, 34]","(25, 30]",Female,22,20,32,53,1.100,0.604,1.822,0.701
37,"(24, 34]","(25, 30]",Male,124,135,136,143,0.919,0.951,0.966,0.174
38,"(24, 34]","(30, 35]",Female,25,18,18,42,1.389,0.429,3.241,1.365
39,"(24, 34]","(30, 35]",Male,101,97,77,73,1.041,1.055,0.987,0.219
40,"(24, 34]","(35, 40]",Female,13,12,34,24,1.083,1.417,0.765,0.370
41,"(24, 34]","(35, 40]",Male,33,16,49,38,2.062,1.289,1.599,0.603
42,"(24, 34]","(40, 45]",Female,13,6,10,8,2.167,1.250,1.733,1.190
43,"(24, 34]","(40, 45]",Male,20,15,33,25,1.333,1.320,1.010,0.440
44,"(24, 34]","(45, 50]",Female,10,2,9,9,5.000,1.000,5.000,4.541
45,"(24, 34]","(45, 50]",Male,11,7,24,12,1.571,2.000,0.786,0.472
46,"(24, 34]","(50, 55]",Female,21,6,4,2,3.500,2.000,1.750,1.721
47,"(24, 34]","(50, 55]",Male,14,4,19,10,3.500,1.900,1.842,1.272
48,"(24, 34]","(55, 60]",Female,21,9,12,2,2.333,6.000,0.389,0.336
49,"(24, 34]","(55, 60]",Male,14,5,21,13,2.800,1.615,1.733,1.094
50,"(24, 34]","(60, 65]",Female,11,2,4,1,5.500,4.000,1.375,1.867
51,"(24, 34]","(60, 65]",Male,10,5,9,2,2.000,4.500,0.444,0.425
52,"(24, 34]","(65, 70]",Female,15,2,4,2,7.500,2.000,3.750,4.307
53,"(24, 34]","(70, 75]",Female,5,3,1,2,1.667,0.500,3.333,4.756
54,"(24, 34]","(70, 75]",Male,6,1,7,1,6.000,7.000,0.857,1.303
55,"(34, 54]","(0, 5]",Female,12,14,16,14,0.857,1.143,0.750,0.405
56,"(34, 54]","(0, 5]",Male,9,7,15,23,1.286,0.652,1.971,1.194
57,"(34, 54]","(5, 10]",Female,27,36,27,39,0.750,0.692,1.083,0.391
58,"(34, 54]","(5, 10]",Male,25,31,27,38,0.806,0.711,1.135,0.422
59,"(34, 54]","(10, 15]",Female,43,101,33,77,0.426,0.429,0.993,0.279
60,"(34, 54]","(10, 15]",Male,23,46,63,122,0.500,0.516,0.968,0.293
61,"(34, 54]","(15, 20]",Female,25,56,19,59,0.446,0.322,1.386,0.500
62,"(34, 54]","(15, 20]",Male,32,45,42,97,0.711,0.433,1.642,0.493
63,"(34, 54]","(20, 25]",Female,14,27,13,32,0.519,0.406,1.276,0.597
64,"(34, 54]","(20, 25]",Male,17,31,55,101,0.548,0.545,1.007,0.351
65,"(34, 54]","(25, 30]",Female,15,21,10,16,0.714,0.625,1.143,0.604
66,"(34, 54]","(25, 30]",Male,35,57,41,82,0.614,0.500,1.228,0.358
67,"(34, 54]","(30, 35]",Female,15,23,18,30,0.652,0.600,1.087,0.488
68,"(34, 54]","(30, 35]",Male,133,132,47,91,1.008,0.516,1.951,0.436
69,"(34, 54]","(35, 40]",Female,21,39,42,56,0.538,0.750,0.718,0.246
70,"(34, 54]","(35, 40]",Male,193,187,91,101,1.032,0.901,1.146,0.211
71,"(34, 54]","(40, 45]",Female,36,37,64,63,0.973,1.016,0.958,0.285
72,"(34, 54]","(40, 45]",Male,201,199,83,111,1.010,0.748,1.351,0.247
73,"(34, 54]","(45, 50]",Female,31,22,60,68,1.409,0.882,1.597,0.533
74,"(34, 54]","(45, 50]",Male,198,195,84,72,1.015,1.167,0.870,0.171
75,"(34, 54]","(50, 55]",Female,23,20,60,63,1.150,0.952,1.208,0.433
76,"(34, 54]","(50, 55]",Male,113,111,54,48,1.018,1.125,0.905,0.221
