,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Deployed,8,4,8,9,2.000,0.889,2.250,1.762
1,"(15, 24]","(0, 5]",Not Deployed,8,6,10,10,1.333,1.000,1.333,0.937
2,"(15, 24]","(0, 5]",Not Deployed,5,4,3,5,1.250,0.600,2.083,2.069
3,"(15, 24]","(5, 10]",Deployed,3,2,3,5,1.500,0.600,2.500,2.925
4,"(15, 24]","(5, 10]",Not Deployed,5,6,4,1,0.833,4.000,0.208,0.265
5,"(15, 24]","(5, 10]",Not Deployed,2,2,12,10,1.000,1.200,0.833,0.907
6,"(15, 24]","(10, 15]",Deployed,28,23,10,11,1.217,0.909,1.339,0.699
7,"(15, 24]","(10, 15]",Deployed,39,33,59,51,1.182,1.157,1.022,0.315
8,"(15, 24]","(10, 15]",Not Deployed,46,49,11,18,0.939,0.611,1.536,0.672
9,"(15, 24]","(10, 15]",Not Deployed,92,63,121,112,1.460,1.080,1.352,0.291
10,"(15, 24]","(10, 15]",Unknown,3,4,7,8,0.750,0.875,0.857,0.792
11,"(15, 24]","(10, 15]",nan,3,8,5,3,0.375,1.667,0.225,0.224
12,"(15, 24]","(10, 15]",nan,4,5,11,17,0.800,0.647,1.236,0.959
13,"(15, 24]","(15, 20]",Deployed,156,153,75,101,1.020,0.743,1.373,0.270
14,"(15, 24]","(15, 20]",Deployed,313,253,603,646,1.237,0.933,1.325,0.150
15,"(15, 24]","(15, 20]",Non-Motorist,6,12,19,21,0.500,0.905,0.553,0.328
16,"(15, 24]","(15, 20]",Not Deployed,202,223,113,167,0.906,0.677,1.339,0.219
17,"(15, 24]","(15, 20]",Not Deployed,393,348,954,906,1.129,1.053,1.072,0.108
18,"(15, 24]","(15, 20]",Unknown,13,9,9,9,1.444,1.000,1.444,0.928
19,"(15, 24]","(15, 20]",Unknown,17,18,52,54,0.944,0.963,0.981,0.386
20,"(15, 24]","(15, 20]",nan,23,27,16,17,0.852,0.941,0.905,0.409
21,"(15, 24]","(15, 20]",nan,49,35,106,109,1.400,0.972,1.440,0.381
22,"(15, 24]","(20, 25]",Deployed,65,58,99,111,1.121,0.892,1.257,0.293
23,"(15, 24]","(20, 25]",Deployed,170,138,464,453,1.232,1.024,1.203,0.170
24,"(15, 24]","(20, 25]",Non-Motorist,2,7,13,15,0.286,0.867,0.330,0.293
25,"(15, 24]","(20, 25]",Not Deployed,68,68,106,123,1.000,0.862,1.160,0.258
26,"(15, 24]","(20, 25]",Not Deployed,155,121,543,541,1.281,1.004,1.276,0.185
