,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
177,"(34, 54]","(40, 45]",nan,7,7,3,5,1.000,0.600,1.667,1.511
115,"(24, 34]","(40, 45]",nan,2,1,5,4,2.000,1.250,1.600,2.236
176,"(34, 54]","(40, 45]",nan,1,2,4,5,0.500,0.800,0.625,0.873
175,"(34, 54]","(40, 45]",Unknown,2,1,7,3,2.000,2.333,0.857,1.206
233,"(54, 100]","(40, 45]",Not Deployed,11,17,9,14,0.647,0.643,1.007,0.582
174,"(34, 54]","(40, 45]",Not Deployed,77,67,97,84,1.149,1.155,0.995,0.228
51,"(15, 24]","(40, 45]",Not Deployed,9,3,31,19,3.000,1.632,1.839,1.341
232,"(54, 100]","(40, 45]",Not Deployed,2,6,5,8,0.333,0.625,0.533,0.532
113,"(24, 34]","(40, 45]",Not Deployed,8,5,20,19,1.600,1.053,1.520,0.997
114,"(24, 34]","(40, 45]",Not Deployed,18,10,47,37,1.800,1.270,1.417,0.644
50,"(15, 24]","(40, 45]",Not Deployed,7,5,3,7,1.400,0.429,3.267,2.961
173,"(34, 54]","(40, 45]",Not Deployed,15,16,35,40,0.938,0.875,1.071,0.461
172,"(34, 54]","(40, 45]",Non-Motorist,3,4,4,6,0.750,0.667,1.125,1.126
171,"(34, 54]","(40, 45]",Deployed,61,40,37,32,1.525,1.156,1.319,0.422
170,"(34, 54]","(40, 45]",Deployed,7,5,27,32,1.400,0.844,1.659,1.067
112,"(24, 34]","(40, 45]",Deployed,12,11,22,18,1.091,1.222,0.893,0.470
230,"(54, 100]","(40, 45]",Deployed,1,5,1,4,0.200,0.250,0.800,1.253
231,"(54, 100]","(40, 45]",Deployed,9,10,1,5,0.900,0.200,4.500,5.350
111,"(24, 34]","(40, 45]",Deployed,5,5,7,8,1.000,0.875,1.143,0.936
49,"(15, 24]","(40, 45]",Deployed,8,5,17,12,1.600,1.417,1.129,0.774
