,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
11,"(15, 24]","(10, 15]",nan,3,8,5,3,0.375,1.667,0.225,0.224
12,"(15, 24]","(10, 15]",nan,4,5,11,17,0.800,0.647,1.236,0.959
71,"(24, 34]","(10, 15]",nan,3,2,2,2,1.500,1.000,1.500,2.032
10,"(15, 24]","(10, 15]",Unknown,3,4,7,8,0.750,0.875,0.857,0.792
69,"(24, 34]","(10, 15]",Not Deployed,18,25,5,12,0.720,0.417,1.728,1.067
70,"(24, 34]","(10, 15]",Not Deployed,4,6,12,16,0.667,0.750,0.889,0.668
214,"(54, 100]","(10, 15]",Not Deployed,4,10,2,9,0.400,0.222,1.800,1.767
138,"(34, 54]","(10, 15]",Not Deployed,8,12,15,29,0.667,0.517,1.289,0.720
137,"(34, 54]","(10, 15]",Not Deployed,15,26,14,19,0.577,0.737,0.783,0.377
215,"(54, 100]","(10, 15]",Not Deployed,1,5,2,5,0.200,0.400,0.500,0.690
9,"(15, 24]","(10, 15]",Not Deployed,92,63,121,112,1.460,1.080,1.352,0.291
8,"(15, 24]","(10, 15]",Not Deployed,46,49,11,18,0.939,0.611,1.536,0.672
7,"(15, 24]","(10, 15]",Deployed,39,33,59,51,1.182,1.157,1.022,0.315
68,"(24, 34]","(10, 15]",Deployed,2,3,9,5,0.667,1.800,0.370,0.397
135,"(34, 54]","(10, 15]",Deployed,15,21,6,8,0.714,0.750,0.952,0.609
136,"(34, 54]","(10, 15]",Deployed,2,6,12,16,0.333,0.750,0.444,0.401
67,"(24, 34]","(10, 15]",Deployed,6,6,3,9,1.000,0.333,3.000,2.650
6,"(15, 24]","(10, 15]",Deployed,28,23,10,11,1.217,0.909,1.339,0.699
