,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Deployed,1,2,1,2,0.500,0.500,1.000,1.733
1,"(15, 24]","(5, 10]",Deployed,1,1,1,3,1.000,0.333,3.000,5.479
2,"(15, 24]","(10, 15]",Deployed,7,4,20,19,1.750,1.053,1.663,1.173
3,"(15, 24]","(10, 15]",Not Deployed,6,5,9,12,1.200,0.750,1.600,1.201
4,"(15, 24]","(15, 20]",Deployed,56,60,23,36,0.933,0.639,1.461,0.481
5,"(15, 24]","(15, 20]",Deployed,105,94,179,191,1.117,0.937,1.192,0.218
6,"(15, 24]","(15, 20]",Non-Motorist,4,10,17,15,0.400,1.133,0.353,0.244
7,"(15, 24]","(15, 20]",Not Deployed,28,31,11,24,0.903,0.458,1.971,0.888
8,"(15, 24]","(15, 20]",Not Deployed,46,47,98,96,0.979,1.021,0.959,0.247
9,"(15, 24]","(15, 20]",Unknown,2,2,4,2,1.000,2.000,0.500,0.662
10,"(15, 24]","(15, 20]",Unknown,7,5,12,17,1.400,0.706,1.983,1.385
11,"(15, 24]","(20, 25]",Deployed,29,25,40,53,1.160,0.755,1.537,0.534
12,"(15, 24]","(20, 25]",Deployed,89,66,172,166,1.348,1.036,1.301,0.263
13,"(15, 24]","(20, 25]",Non-Motorist,2,6,11,13,0.333,0.846,0.394,0.360
14,"(15, 24]","(20, 25]",Not Deployed,9,16,22,27,0.562,0.815,0.690,0.351
15,"(15, 24]","(20, 25]",Not Deployed,29,29,66,70,1.000,0.943,1.061,0.337
16,"(15, 24]","(20, 25]",Unknown,1,1,3,3,1.000,1.000,1.000,1.634
17,"(15, 24]","(20, 25]",Unknown,2,1,16,20,2.000,0.800,2.500,3.177
18,"(15, 24]","(25, 30]",Deployed,2,3,21,16,0.667,1.312,0.508,0.494
19,"(15, 24]","(25, 30]",Deployed,19,15,41,31,1.267,1.323,0.958,0.405
20,"(15, 24]","(25, 30]",Non-Motorist,1,1,6,3,1.000,2.000,0.500,0.791
