,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.151723670441968,0.8430236235452441
2,12.5,0.942602050916748,0.3114211812731047
3,17.5,1.4155379846943512,0.16214721940446278
4,22.5,1.1777091390198475,0.14402837076067662
5,27.5,1.467032193393964,0.2111894126437795
6,32.5,1.0642996724985105,0.16491718271067426
7,37.5,1.214301220473099,0.20513854491798972
8,42.5,0.9840391336289332,0.17500316631100918
9,47.5,0.850033997750936,0.15405596505427413
10,52.5,0.9973867050265637,0.17666659195782564
11,57.5,0.7974790131628317,0.1488443273767736
12,62.5,0.866636913850469,0.16657118836655715
13,67.5,0.6827907336691347,0.1556834274872805
14,72.5,0.7119753690304309,0.15266142648314351
15,77.5,0.7015621056235811,0.1695876573657177
16,82.5,0.8172003372576875,0.2306668800588369
17,87.5,1.3127183643566402,0.6124076700423939
18,92.5,1.404250557361555,0.9095606351818537
19,97.5,1.0,inf
