,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,140,105,203,205,1.333,0.990,1.346,0.229
1,"(15, 24]","(15, 22]",Male,81,68,576,554,1.191,1.040,1.146,0.208
2,"(15, 24]","(22, 27]",Female,26,26,103,95,1.000,1.084,0.922,0.291
3,"(15, 24]","(22, 27]",Male,18,11,173,132,1.636,1.311,1.249,0.503
4,"(15, 24]","(27, 32]",Female,20,8,38,43,2.500,0.884,2.829,1.348
5,"(15, 24]","(27, 32]",Male,10,2,62,28,5.000,2.214,2.258,1.827
6,"(15, 24]","(32, 37]",Female,9,6,16,11,1.500,1.455,1.031,0.679
7,"(15, 24]","(32, 37]",Male,5,3,20,18,1.667,1.111,1.500,1.201
8,"(15, 24]","(37, 42]",Female,5,3,8,2,1.667,4.000,0.417,0.449
9,"(15, 24]","(37, 42]",Male,5,3,18,5,1.667,3.600,0.463,0.412
10,"(15, 24]","(42, 47]",Female,11,6,6,3,1.833,2.000,0.917,0.799
11,"(15, 24]","(47, 52]",Female,10,1,2,1,10.000,2.000,5.000,8.066
12,"(15, 24]","(47, 52]",Male,4,1,14,3,4.000,4.667,0.857,1.103
13,"(15, 24]","(52, 57]",Female,7,4,1,1,1.750,1.000,1.750,2.708
14,"(24, 34]","(15, 22]",Female,7,11,9,17,0.636,0.529,1.202,0.766
15,"(24, 34]","(15, 22]",Male,26,15,59,71,1.733,0.831,2.086,0.777
16,"(24, 34]","(22, 27]",Female,14,18,40,45,0.778,0.889,0.875,0.368
17,"(24, 34]","(22, 27]",Male,25,17,105,116,1.471,0.905,1.625,0.562
18,"(24, 34]","(27, 32]",Female,11,16,66,73,0.688,0.904,0.760,0.327
19,"(24, 34]","(27, 32]",Male,15,7,75,70,2.143,1.071,2.000,0.979
20,"(24, 34]","(32, 37]",Female,5,8,28,35,0.625,0.800,0.781,0.489
21,"(24, 34]","(32, 37]",Male,15,7,43,39,2.143,1.103,1.944,0.993
22,"(24, 34]","(37, 42]",Female,4,3,19,17,1.333,1.118,1.193,0.996
23,"(24, 34]","(37, 42]",Male,8,4,13,8,2.000,1.625,1.231,0.937
24,"(24, 34]","(42, 47]",Female,2,1,9,7,2.000,1.286,1.556,2.062
25,"(24, 34]","(42, 47]",Male,4,1,16,4,4.000,4.000,1.000,1.251
26,"(24, 34]","(47, 52]",Female,4,2,6,1,2.000,6.000,0.333,0.462
27,"(24, 34]","(52, 57]",Female,4,1,5,1,4.000,5.000,0.800,1.253
28,"(24, 34]","(62, 67]",Female,2,1,1,1,2.000,1.000,2.000,3.743
29,"(34, 54]","(15, 22]",Female,9,15,9,18,0.600,0.500,1.200,0.707
30,"(34, 54]","(15, 22]",Male,8,10,14,32,0.800,0.438,1.829,1.051
31,"(34, 54]","(22, 27]",Female,8,11,7,11,0.727,0.636,1.143,0.769
32,"(34, 54]","(22, 27]",Male,6,12,21,29,0.500,0.724,0.690,0.399
33,"(34, 54]","(27, 32]",Female,9,15,11,15,0.600,0.733,0.818,0.476
34,"(34, 54]","(27, 32]",Male,9,9,17,27,1.000,0.630,1.588,0.899
35,"(34, 54]","(32, 37]",Female,4,7,22,33,0.571,0.667,0.857,0.588
36,"(34, 54]","(32, 37]",Male,14,7,25,27,2.000,0.926,2.160,1.171
37,"(34, 54]","(37, 42]",Female,7,7,32,29,1.000,1.103,0.906,0.539
38,"(34, 54]","(37, 42]",Male,15,15,15,21,1.000,0.714,1.400,0.700
39,"(34, 54]","(42, 47]",Female,6,7,29,47,0.857,0.617,1.389,0.842
40,"(34, 54]","(42, 47]",Male,15,8,15,15,1.875,1.000,1.875,1.073
41,"(34, 54]","(47, 52]",Female,4,3,43,38,1.333,1.132,1.178,0.939
42,"(34, 54]","(47, 52]",Male,3,3,13,6,1.000,2.167,0.462,0.441
43,"(34, 54]","(52, 57]",Female,5,5,32,38,1.000,0.842,1.188,0.805
44,"(34, 54]","(52, 57]",Male,4,2,9,5,2.000,1.800,1.111,1.146
45,"(34, 54]","(57, 62]",Female,5,2,13,11,2.500,1.182,2.115,1.973
46,"(34, 54]","(62, 67]",Female,2,1,12,7,2.000,1.714,1.167,1.534
47,"(34, 54]","(62, 67]",Male,2,1,3,1,2.000,3.000,0.667,1.123
48,"(34, 54]","(67, 72]",Female,3,2,6,3,1.500,2.000,0.750,0.867
49,"(34, 54]","(72, 77]",Female,3,1,1,1,3.000,1.000,3.000,5.479
50,"(34, 54]","(77, 82]",Female,1,1,4,2,1.000,2.000,0.500,0.830
51,"(54, 100]","(15, 22]",Male,2,4,4,14,0.500,0.286,1.750,1.814
52,"(54, 100]","(22, 27]",Female,2,9,1,10,0.222,0.100,2.222,2.909
53,"(54, 100]","(22, 27]",Male,1,3,3,8,0.333,0.375,0.889,1.191
54,"(54, 100]","(27, 32]",Female,3,14,4,7,0.214,0.571,0.375,0.335
55,"(54, 100]","(32, 37]",Female,3,14,6,3,0.214,2.000,0.107,0.102
56,"(54, 100]","(32, 37]",Male,1,5,3,12,0.200,0.250,0.800,1.018
57,"(54, 100]","(37, 42]",Female,4,17,2,6,0.235,0.333,0.706,0.698
58,"(54, 100]","(37, 42]",Male,3,4,5,9,0.750,0.556,1.350,1.279
59,"(54, 100]","(42, 47]",Female,6,18,2,3,0.333,0.667,0.500,0.514
60,"(54, 100]","(42, 47]",Male,3,2,8,11,1.500,0.727,2.062,2.115
61,"(54, 100]","(47, 52]",Female,7,22,6,12,0.318,0.500,0.636,0.423
62,"(54, 100]","(47, 52]",Male,7,12,7,5,0.583,1.400,0.417,0.315
63,"(54, 100]","(52, 57]",Female,13,27,19,21,0.481,0.905,0.532,0.248
64,"(54, 100]","(52, 57]",Male,12,16,4,9,0.750,0.444,1.688,1.204
65,"(54, 100]","(57, 62]",Female,10,23,53,71,0.435,0.746,0.582,0.246
66,"(54, 100]","(57, 62]",Male,14,17,8,7,0.824,1.143,0.721,0.456
67,"(54, 100]","(62, 67]",Female,16,18,65,83,0.889,0.783,1.135,0.437
68,"(54, 100]","(62, 67]",Male,13,19,8,15,0.684,0.533,1.283,0.730
69,"(54, 100]","(67, 72]",Female,17,27,73,67,0.630,1.090,0.578,0.206
70,"(54, 100]","(67, 72]",Male,14,12,9,10,1.167,0.900,1.296,0.787
71,"(54, 100]","(72, 77]",Female,17,18,66,73,0.944,0.904,1.045,0.399
72,"(54, 100]","(72, 77]",Male,10,16,5,4,0.625,1.250,0.500,0.392
73,"(54, 100]","(77, 82]",Female,14,13,45,49,1.077,0.918,1.173,0.516
74,"(54, 100]","(77, 82]",Male,8,13,7,10,0.615,0.700,0.879,0.588
75,"(54, 100]","(82, 87]",Female,2,5,26,34,0.400,0.765,0.523,0.459
76,"(54, 100]","(82, 87]",Male,2,5,3,4,0.400,0.750,0.533,0.605
