,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,70,74,100,89,0.946,1.124,0.842,0.191
1,"(15, 24]","(15, 22]",Male,41,35,193,213,1.171,0.906,1.293,0.330
2,"(15, 24]","(22, 27]",Female,21,18,50,41,1.167,1.220,0.957,0.371
3,"(15, 24]","(22, 27]",Male,13,7,66,55,1.857,1.200,1.548,0.782
4,"(15, 24]","(27, 32]",Female,3,4,12,12,0.750,1.000,0.750,0.651
5,"(15, 24]","(27, 32]",Male,2,1,25,17,2.000,1.471,1.360,1.721
6,"(15, 24]","(32, 37]",Female,9,11,10,8,0.818,1.250,0.655,0.429
7,"(15, 24]","(32, 37]",Male,3,1,22,14,3.000,1.571,1.909,2.301
8,"(15, 24]","(37, 42]",Female,10,10,5,2,1.000,2.500,0.400,0.380
9,"(15, 24]","(37, 42]",Male,9,5,19,5,1.800,3.800,0.474,0.356
10,"(15, 24]","(42, 47]",Female,13,8,6,4,1.625,1.500,1.083,0.854
11,"(15, 24]","(42, 47]",Male,12,4,15,6,3.000,2.500,1.200,0.905
12,"(15, 24]","(47, 52]",Female,9,4,13,6,2.250,2.167,1.038,0.809
13,"(15, 24]","(52, 57]",Female,10,4,8,7,2.500,1.143,2.188,1.723
14,"(15, 24]","(52, 57]",Male,7,1,10,6,7.000,1.667,4.200,4.991
15,"(15, 24]","(57, 62]",Female,5,1,4,1,5.000,4.000,1.250,1.958
16,"(15, 24]","(72, 77]",Male,1,1,5,2,1.000,2.500,0.400,0.658
17,"(24, 34]","(15, 22]",Female,7,3,4,7,2.333,0.571,4.083,3.812
18,"(24, 34]","(15, 22]",Male,16,6,21,21,2.667,1.000,2.667,1.525
19,"(24, 34]","(22, 27]",Female,10,6,32,38,1.667,0.842,1.979,1.131
20,"(24, 34]","(22, 27]",Male,29,21,48,47,1.381,1.021,1.352,0.481
21,"(24, 34]","(27, 32]",Female,12,12,69,69,1.000,1.000,1.000,0.445
22,"(24, 34]","(27, 32]",Male,30,16,43,48,1.875,0.896,2.093,0.790
23,"(24, 34]","(32, 37]",Female,13,11,54,46,1.182,1.174,1.007,0.462
24,"(24, 34]","(32, 37]",Male,6,3,38,28,2.000,1.357,1.474,1.107
25,"(24, 34]","(37, 42]",Female,7,5,28,28,1.400,1.000,1.400,0.904
26,"(24, 34]","(37, 42]",Male,5,4,21,9,1.250,2.333,0.536,0.419
27,"(24, 34]","(42, 47]",Female,5,6,12,6,0.833,2.000,0.417,0.328
28,"(24, 34]","(42, 47]",Male,6,2,12,10,3.000,1.200,2.500,2.308
29,"(24, 34]","(47, 52]",Female,6,3,5,3,2.000,1.667,1.200,1.221
30,"(24, 34]","(52, 57]",Male,4,1,17,9,4.000,1.889,2.118,2.526
31,"(24, 34]","(57, 62]",Female,5,5,9,1,1.000,9.000,0.111,0.137
32,"(24, 34]","(62, 67]",Male,4,1,11,2,4.000,5.500,0.727,0.987
33,"(34, 54]","(15, 22]",Female,10,24,10,22,0.417,0.455,0.917,0.493
34,"(34, 54]","(15, 22]",Male,7,6,19,30,1.167,0.633,1.842,1.162
35,"(34, 54]","(22, 27]",Female,7,16,5,15,0.438,0.333,1.312,0.904
36,"(34, 54]","(22, 27]",Male,8,13,23,23,0.615,1.000,0.615,0.332
37,"(34, 54]","(27, 32]",Female,12,13,20,15,0.923,1.333,0.692,0.366
38,"(34, 54]","(27, 32]",Male,15,11,17,27,1.364,0.630,2.166,1.096
39,"(34, 54]","(32, 37]",Female,15,8,44,38,1.875,1.158,1.619,0.799
40,"(34, 54]","(32, 37]",Male,27,16,38,30,1.688,1.267,1.332,0.536
41,"(34, 54]","(37, 42]",Female,13,13,72,73,1.000,0.986,1.014,0.435
42,"(34, 54]","(37, 42]",Male,38,29,39,32,1.310,1.219,1.075,0.373
43,"(34, 54]","(42, 47]",Female,11,12,111,107,0.917,1.037,0.884,0.390
44,"(34, 54]","(42, 47]",Male,38,21,31,34,1.810,0.912,1.985,0.738
45,"(34, 54]","(47, 52]",Female,18,12,115,110,1.500,1.045,1.435,0.572
46,"(34, 54]","(47, 52]",Male,30,21,46,28,1.429,1.643,0.870,0.326
47,"(34, 54]","(52, 57]",Female,21,5,99,75,4.200,1.320,3.182,1.664
48,"(34, 54]","(52, 57]",Male,15,7,28,23,2.143,1.217,1.760,0.950
49,"(34, 54]","(57, 62]",Female,13,10,61,37,1.300,1.649,0.789,0.372
50,"(34, 54]","(57, 62]",Male,7,1,17,11,7.000,1.545,4.529,5.155
51,"(34, 54]","(62, 67]",Female,13,4,28,15,3.250,1.867,1.741,1.144
52,"(34, 54]","(62, 67]",Male,7,6,18,8,1.167,2.250,0.519,0.364
53,"(34, 54]","(67, 72]",Female,8,5,13,7,1.600,1.857,0.862,0.637
54,"(34, 54]","(72, 77]",Female,12,3,9,2,4.000,4.500,0.889,0.902
55,"(34, 54]","(72, 77]",Male,4,2,13,6,2.000,2.167,0.923,0.921
56,"(34, 54]","(77, 82]",Female,4,2,4,2,2.000,2.000,1.000,1.226
57,"(54, 100]","(15, 22]",Female,1,10,2,17,0.100,0.118,0.850,1.096
58,"(54, 100]","(15, 22]",Male,1,7,2,9,0.143,0.222,0.643,0.852
59,"(54, 100]","(22, 27]",Female,4,15,1,4,0.267,0.250,1.067,1.336
60,"(54, 100]","(22, 27]",Male,3,5,4,15,0.600,0.267,2.250,2.077
61,"(54, 100]","(27, 32]",Female,3,22,4,11,0.136,0.364,0.375,0.319
62,"(54, 100]","(27, 32]",Male,1,4,7,7,0.250,1.000,0.250,0.310
63,"(54, 100]","(32, 37]",Female,15,30,3,11,0.500,0.273,1.833,1.331
64,"(54, 100]","(32, 37]",Male,3,12,8,16,0.250,0.500,0.500,0.389
65,"(54, 100]","(37, 42]",Female,9,33,3,15,0.273,0.200,1.364,1.006
66,"(54, 100]","(37, 42]",Male,4,14,4,13,0.286,0.308,0.929,0.749
67,"(54, 100]","(42, 47]",Female,10,32,10,29,0.312,0.345,0.906,0.469
68,"(54, 100]","(42, 47]",Male,10,26,7,23,0.385,0.304,1.264,0.723
69,"(54, 100]","(47, 52]",Female,18,52,19,46,0.346,0.413,0.838,0.326
70,"(54, 100]","(47, 52]",Male,12,27,14,25,0.444,0.560,0.794,0.384
71,"(54, 100]","(52, 57]",Female,27,54,50,64,0.500,0.781,0.640,0.196
72,"(54, 100]","(52, 57]",Male,30,44,31,54,0.682,0.574,1.188,0.393
73,"(54, 100]","(57, 62]",Female,25,69,118,137,0.362,0.861,0.421,0.113
74,"(54, 100]","(57, 62]",Male,34,51,19,26,0.667,0.731,0.912,0.345
75,"(54, 100]","(62, 67]",Female,21,41,199,211,0.512,0.943,0.543,0.158
76,"(54, 100]","(62, 67]",Male,46,58,31,42,0.793,0.738,1.075,0.336
77,"(54, 100]","(67, 72]",Female,25,37,220,214,0.676,1.028,0.657,0.184
78,"(54, 100]","(67, 72]",Male,59,82,18,24,0.720,0.750,0.959,0.344
79,"(54, 100]","(72, 77]",Female,16,30,200,200,0.533,1.000,0.533,0.176
80,"(54, 100]","(72, 77]",Male,38,47,20,19,0.809,1.053,0.768,0.300
81,"(54, 100]","(77, 82]",Female,17,21,171,184,0.810,0.929,0.871,0.302
82,"(54, 100]","(77, 82]",Male,35,46,21,17,0.761,1.235,0.616,0.246
83,"(54, 100]","(82, 87]",Female,5,14,116,134,0.357,0.866,0.413,0.222
84,"(54, 100]","(82, 87]",Male,23,30,8,4,0.767,2.000,0.383,0.258
85,"(54, 100]","(87, 92]",Female,1,1,48,44,1.000,1.091,0.917,1.311
86,"(54, 100]","(87, 92]",Male,8,7,3,1,1.143,3.000,0.381,0.482
