,Age,R,DeltaR
0,2.5,1.2260992956484418,0.6780773388340031
1,7.5,2.2420215765353277,1.1787505021182174
2,12.5,1.0965969085028475,0.2347206803977394
3,17.5,1.1771078084242652,0.10065882169114862
4,22.5,1.2093833820746827,0.14078407611640348
5,27.5,1.1823635399023804,0.20480425378586595
6,32.5,1.1946122410502318,0.2437555841871
7,37.5,1.363095055524223,0.2787868127683924
8,42.5,1.3294332992058224,0.29039778437215447
9,47.5,1.0406199258801208,0.2399358680176208
10,52.5,0.7739070088757082,0.21057384791316786
11,57.5,1.0832366141534897,0.29927369674055176
12,62.5,0.7556448415416404,0.2242320224118733
13,67.5,0.7761428028385134,0.2018701712098152
14,72.5,0.6862520988608696,0.16766620133815524
15,77.5,0.7603892614926016,0.20083798844520473
16,82.5,0.9964682196355947,0.2744529895743824
17,87.5,1.2223714151993879,0.5311677478612639
18,92.5,1.125,1.535784103479392
19,97.5,1.0,inf
