,Age,R,DeltaR
0,2.5,0.9627731983894345,0.11565687928219905
1,7.5,1.0153127510774427,0.0975603292264983
2,12.5,1.0867213353954002,0.06571030680117115
3,17.5,1.2865962393217099,0.03440988875507505
4,22.5,1.2853299025421483,0.04319934014755499
5,27.5,1.2860178902043191,0.05464258679173575
6,32.5,1.296007630585819,0.059874956015773105
7,37.5,1.1972407460984735,0.058070108675064916
8,42.5,1.1925466576179917,0.05998150916480541
9,47.5,1.11248582940772,0.060980026953582636
10,52.5,1.0193289534024073,0.060350678902861866
11,57.5,0.9669750348905238,0.0647179991285059
12,62.5,0.9152911401205155,0.06751891475559048
13,67.5,0.9105207126211684,0.07171240092600671
14,72.5,0.792832874867905,0.06076854428348234
15,77.5,0.8157022823803238,0.06410649839641369
16,82.5,0.859969391224591,0.07863026257190424
17,87.5,0.8409912625523247,0.11034037813296585
18,92.5,0.9683401894043336,0.2876398821705921
19,97.5,0.75,0.9809912079116714
