,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Male,1,2,4,5,0.500,0.800,0.625,0.873
1,"(15, 24]","(15, 20]",Female,5,9,1,3,0.556,0.333,1.667,2.139
2,"(15, 24]","(15, 20]",Male,21,11,32,36,1.909,0.889,2.148,0.961
3,"(15, 24]","(20, 25]",Female,1,3,2,5,0.333,0.400,0.833,1.189
4,"(15, 24]","(20, 25]",Male,14,15,29,25,0.933,1.160,0.805,0.373
5,"(15, 24]","(25, 30]",Female,1,1,3,1,1.000,3.000,0.333,0.609
6,"(15, 24]","(25, 30]",Male,4,5,6,8,0.800,0.750,1.067,0.920
7,"(15, 24]","(30, 35]",Male,1,2,4,2,0.500,2.000,0.250,0.375
8,"(24, 34]","(20, 25]",Female,1,1,4,6,1.000,0.667,1.500,2.333
9,"(24, 34]","(20, 25]",Male,7,14,13,13,0.500,1.000,0.500,0.304
10,"(24, 34]","(25, 30]",Male,17,19,11,20,0.895,0.550,1.627,0.821
11,"(24, 34]","(30, 35]",Female,1,1,1,4,1.000,0.250,4.000,7.214
12,"(24, 34]","(30, 35]",Male,14,9,12,10,1.556,1.200,1.296,0.787
13,"(24, 34]","(35, 40]",Male,11,5,5,7,2.200,0.714,3.080,2.457
14,"(24, 34]","(40, 45]",Male,2,4,6,5,0.500,1.200,0.417,0.441
15,"(34, 54]","(15, 20]",Male,1,2,1,5,0.500,0.200,2.500,4.110
16,"(34, 54]","(20, 25]",Male,2,1,2,6,2.000,0.333,6.000,8.837
17,"(34, 54]","(25, 30]",Male,6,8,6,4,0.750,1.500,0.500,0.422
18,"(34, 54]","(30, 35]",Female,1,4,2,2,0.250,1.000,0.250,0.375
19,"(34, 54]","(30, 35]",Male,7,8,7,13,0.875,0.538,1.625,1.138
20,"(34, 54]","(35, 40]",Male,18,17,7,9,1.059,0.778,1.361,0.829
21,"(34, 54]","(40, 45]",Female,2,3,6,4,0.667,1.500,0.444,0.497
22,"(34, 54]","(40, 45]",Male,8,12,9,7,0.667,1.286,0.519,0.354
23,"(34, 54]","(45, 50]",Male,6,12,8,7,0.500,1.143,0.438,0.316
24,"(34, 54]","(50, 55]",Male,4,2,8,2,2.000,4.000,0.500,0.587
25,"(34, 54]","(55, 60]",Male,3,2,6,2,1.500,3.000,0.500,0.613
26,"(54, 100]","(25, 30]",Male,2,1,1,4,2.000,0.250,8.000,13.273
27,"(54, 100]","(45, 50]",Female,1,1,1,1,1.000,1.000,1.000,2.001
28,"(54, 100]","(50, 55]",Male,2,5,2,4,0.400,0.500,0.800,0.964
29,"(54, 100]","(55, 60]",Female,1,1,1,1,1.000,1.000,1.000,2.001
30,"(54, 100]","(55, 60]",Male,6,3,2,5,2.000,0.400,5.000,5.483
31,"(54, 100]","(60, 65]",Male,8,5,2,2,1.600,1.000,1.600,1.843
32,"(54, 100]","(65, 70]",Male,5,7,3,2,0.714,1.500,0.476,0.517
33,"(54, 100]","(70, 75]",Female,1,1,5,3,1.000,1.667,0.600,0.955
34,"(54, 100]","(70, 75]",Male,5,6,1,2,0.833,0.500,1.667,2.279
35,"(54, 100]","(80, 85]",Female,1,1,2,1,1.000,2.000,0.500,0.936
36,"(54, 100]","(85, 90]",Female,1,1,2,1,1.000,2.000,0.500,0.936
