,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,17,11,21,30,1.545,0.700,2.208,1.066
1,"(15, 24]","(15, 22]",Male,9,7,44,46,1.286,0.957,1.344,0.737
2,"(15, 24]","(22, 27]",Female,1,1,12,14,1.000,0.857,1.167,1.714
3,"(15, 24]","(22, 27]",Male,4,2,4,9,2.000,0.444,4.500,4.749
4,"(15, 24]","(27, 32]",Female,2,1,5,3,2.000,1.667,1.200,1.712
5,"(15, 24]","(32, 37]",Male,1,2,1,1,0.500,1.000,0.500,0.936
6,"(15, 24]","(37, 42]",Male,2,1,2,1,2.000,2.000,1.000,1.733
7,"(24, 34]","(15, 22]",Male,5,2,3,4,2.500,0.750,3.333,3.780
8,"(24, 34]","(22, 27]",Female,2,3,6,7,0.667,0.857,0.778,0.832
9,"(24, 34]","(22, 27]",Male,1,1,12,11,1.000,1.091,0.917,1.352
10,"(24, 34]","(27, 32]",Female,7,7,6,12,1.000,0.500,2.000,1.467
11,"(24, 34]","(27, 32]",Male,4,5,4,4,0.800,1.000,0.800,0.781
12,"(24, 34]","(32, 37]",Female,4,3,13,13,1.333,1.000,1.333,1.147
13,"(24, 34]","(37, 42]",Female,1,3,2,6,0.333,0.333,1.000,1.415
14,"(34, 54]","(15, 22]",Female,3,6,1,4,0.500,0.250,2.000,2.648
15,"(34, 54]","(22, 27]",Female,1,2,1,2,0.500,0.500,1.000,1.733
16,"(34, 54]","(27, 32]",Female,2,2,2,2,1.000,1.000,1.000,1.415
17,"(34, 54]","(27, 32]",Male,4,1,1,3,4.000,0.333,12.000,19.297
18,"(34, 54]","(32, 37]",Male,4,5,1,3,0.800,0.333,2.400,3.207
19,"(34, 54]","(37, 42]",Female,1,1,11,8,1.000,1.375,0.727,1.083
20,"(34, 54]","(37, 42]",Male,4,5,4,4,0.800,1.000,0.800,0.781
21,"(34, 54]","(42, 47]",Female,2,2,5,11,1.000,0.455,2.200,2.502
22,"(34, 54]","(47, 52]",Male,3,1,1,2,3.000,0.500,6.000,10.104
23,"(34, 54]","(57, 62]",Female,2,2,7,3,1.000,2.333,0.429,0.521
24,"(34, 54]","(72, 77]",Female,1,1,2,1,1.000,2.000,0.500,0.936
25,"(54, 100]","(27, 32]",Female,2,1,1,1,2.000,1.000,2.000,3.743
26,"(54, 100]","(32, 37]",Female,2,5,1,4,0.400,0.250,1.600,2.236
27,"(54, 100]","(37, 42]",Female,2,9,1,1,0.222,1.000,0.222,0.359
28,"(54, 100]","(47, 52]",Female,3,7,2,3,0.429,0.667,0.643,0.736
29,"(54, 100]","(52, 57]",Female,2,9,1,2,0.222,0.500,0.444,0.646
30,"(54, 100]","(57, 62]",Female,2,7,15,16,0.286,0.938,0.305,0.268
31,"(54, 100]","(62, 67]",Female,4,11,16,16,0.364,1.000,0.364,0.249
32,"(54, 100]","(62, 67]",Male,2,8,4,4,0.250,1.000,0.250,0.265
33,"(54, 100]","(67, 72]",Female,5,8,27,36,0.625,0.750,0.833,0.522
34,"(54, 100]","(67, 72]",Male,2,10,1,3,0.200,0.333,0.600,0.835
35,"(54, 100]","(72, 77]",Female,7,8,19,20,0.875,0.950,0.921,0.563
36,"(54, 100]","(72, 77]",Male,10,10,1,1,1.000,1.000,1.000,1.484
37,"(54, 100]","(77, 82]",Female,5,7,17,27,0.714,0.630,1.134,0.754
38,"(54, 100]","(77, 82]",Male,1,3,2,1,0.333,2.000,0.167,0.281
39,"(54, 100]","(82, 87]",Female,1,2,9,15,0.500,0.600,0.833,1.080
