,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,2,2,1,3,1.000,0.333,3.000,4.585
1,"(15, 24]","(5, 10]",Male,2,1,1,2,2.000,0.500,4.000,6.931
2,"(15, 24]","(10, 15]",Female,8,6,5,1,1.333,5.000,0.267,0.326
3,"(15, 24]","(10, 15]",Male,8,9,11,19,0.889,0.579,1.535,0.949
4,"(15, 24]","(15, 20]",Female,10,8,12,11,1.250,1.091,1.146,0.726
5,"(15, 24]","(15, 20]",Male,19,32,59,84,0.594,0.702,0.845,0.287
6,"(15, 24]","(20, 25]",Female,2,3,6,9,0.667,0.667,1.000,1.055
7,"(15, 24]","(20, 25]",Male,11,8,21,33,1.375,0.636,2.161,1.176
8,"(24, 34]","(0, 5]",Female,1,4,1,8,0.250,0.125,2.000,3.084
9,"(24, 34]","(0, 5]",Male,2,4,5,6,0.500,0.833,0.600,0.635
10,"(24, 34]","(5, 10]",Female,3,8,1,4,0.375,0.250,1.500,1.962
11,"(24, 34]","(5, 10]",Male,2,5,3,6,0.400,0.500,0.800,0.877
12,"(24, 34]","(10, 15]",Female,5,5,1,3,1.000,0.333,3.000,3.953
13,"(24, 34]","(15, 20]",Male,2,3,3,9,0.667,0.333,2.000,2.263
14,"(24, 34]","(20, 25]",Male,5,5,8,19,1.000,0.421,2.375,1.809
15,"(24, 34]","(25, 30]",Female,1,1,2,8,1.000,0.250,4.000,6.484
16,"(24, 34]","(25, 30]",Male,5,3,9,12,1.667,0.750,2.222,1.899
17,"(24, 34]","(30, 35]",Female,2,3,1,1,0.667,1.000,0.667,1.123
18,"(24, 34]","(30, 35]",Male,2,2,3,3,1.000,1.000,1.000,1.292
19,"(24, 34]","(35, 40]",Male,1,1,3,2,1.000,1.500,0.667,1.123
20,"(24, 34]","(40, 45]",Female,1,1,1,1,1.000,1.000,1.000,2.001
21,"(34, 54]","(0, 5]",Female,1,3,1,1,0.333,1.000,0.333,0.609
22,"(34, 54]","(0, 5]",Male,1,3,2,2,0.333,1.000,0.333,0.509
23,"(34, 54]","(5, 10]",Male,2,5,2,5,0.400,0.400,1.000,1.184
24,"(34, 54]","(10, 15]",Female,1,7,2,6,0.143,0.333,0.429,0.577
25,"(34, 54]","(10, 15]",Male,5,12,2,6,0.417,0.333,1.250,1.220
26,"(34, 54]","(25, 30]",Male,1,3,2,5,0.333,0.400,0.833,1.189
27,"(34, 54]","(35, 40]",Male,4,4,1,3,1.000,0.333,3.000,4.065
28,"(34, 54]","(40, 45]",Male,1,5,3,4,0.200,0.750,0.267,0.356
29,"(54, 100]","(65, 70]",Male,2,2,2,1,1.000,2.000,0.500,0.791
30,"(54, 100]","(70, 75]",Male,4,4,3,2,1.000,1.500,0.667,0.771
