,Age,R,DeltaR
0,2.5,0.6697753169067536,0.6153283161014947
1,7.5,1.1733630438990945,0.5182645876683458
2,12.5,1.044548133044528,0.204661747046475
3,17.5,1.1897549490757584,0.07186291801092895
4,22.5,1.0821732543046778,0.07312198577871308
5,27.5,1.20568426615008,0.10348019266747932
6,32.5,1.0266010694036287,0.10105352789173622
7,37.5,1.2562168683552817,0.14364132251947564
8,42.5,1.1270187817678787,0.136431088994961
9,47.5,1.0530020390345733,0.12869135912253812
10,52.5,1.0427020237487046,0.12746823768621376
11,57.5,0.8529499843411378,0.11112598985022559
12,62.5,0.7949669777647322,0.10383663276760104
13,67.5,0.8487973186132537,0.11892963325945927
14,72.5,0.7370458485386404,0.10551910894119707
15,77.5,0.7754108646874965,0.126997373089791
16,82.5,0.9689453815380384,0.15489769466758202
17,87.5,1.1695211930592346,0.2748109003241204
18,92.5,0.7845675324962109,0.3270301794872065
19,97.5,1.0,inf
