,Age,R,DeltaR
0,2.5,1.2251314746710262,0.6305023035829695
1,7.5,0.7679021398730553,0.2311454747492959
2,12.5,1.2255604840761052,0.20100337178339933
3,17.5,1.1221517789199025,0.05717659111548312
4,22.5,1.0940647076563947,0.06410695203683416
5,27.5,1.0811243824292616,0.08438139796650719
6,32.5,1.1208794360243812,0.10730117637999928
7,37.5,1.2182450918300254,0.1365469972211208
8,42.5,0.990894415570643,0.11475866220557296
9,47.5,1.0755804901444344,0.1287733709515864
10,52.5,1.1565721154029611,0.1327066715077725
11,57.5,0.8908525141109243,0.10805615278461281
12,62.5,0.7698480746025722,0.09465819855301742
13,67.5,0.9916663157420218,0.12558284355845223
14,72.5,0.7658137203032304,0.09818289549095896
15,77.5,0.9662269832436868,0.12301799558834112
16,82.5,1.053036360584109,0.14010710898596046
17,87.5,1.029617362670074,0.18060984572404487
18,92.5,1.1983754593231655,0.42089346619517476
19,97.5,4.999999999999999,6.587551391323891
