,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,391,404,409,562,0.968,0.728,1.330,0.144
1,"(15, 24]","(15, 22]",Male,270,237,1020,1016,1.139,1.004,1.135,0.126
2,"(15, 24]","(22, 27]",Female,55,49,167,225,1.122,0.742,1.512,0.343
3,"(15, 24]","(22, 27]",Male,55,48,268,220,1.146,1.218,0.941,0.210
4,"(15, 24]","(27, 32]",Female,17,10,57,51,1.700,1.118,1.521,0.678
5,"(15, 24]","(27, 32]",Male,14,3,63,50,4.667,1.260,3.704,2.465
6,"(15, 24]","(32, 37]",Female,12,14,16,21,0.857,0.762,1.125,0.582
7,"(15, 24]","(32, 37]",Male,12,9,43,27,1.333,1.593,0.837,0.425
8,"(15, 24]","(37, 42]",Female,31,16,9,11,1.938,0.818,2.368,1.295
9,"(15, 24]","(37, 42]",Male,19,7,33,13,2.714,2.538,1.069,0.591
10,"(15, 24]","(42, 47]",Female,40,23,11,6,1.739,1.833,0.949,0.544
11,"(15, 24]","(42, 47]",Male,27,10,21,10,2.700,2.100,1.286,0.689
12,"(15, 24]","(47, 52]",Female,21,8,20,7,2.625,2.857,0.919,0.557
13,"(15, 24]","(47, 52]",Male,13,7,24,10,1.857,2.400,0.774,0.467
14,"(15, 24]","(52, 57]",Female,14,9,14,5,1.556,2.800,0.556,0.375
15,"(15, 24]","(52, 57]",Male,13,4,12,5,3.250,2.400,1.354,1.060
16,"(15, 24]","(57, 62]",Female,6,2,11,1,3.000,11.000,0.273,0.362
17,"(15, 24]","(57, 62]",Male,9,1,12,5,9.000,2.400,3.750,4.432
18,"(15, 24]","(62, 67]",Female,9,2,5,1,4.500,5.000,0.900,1.212
19,"(24, 34]","(15, 22]",Female,29,27,25,46,1.074,0.543,1.976,0.728
20,"(24, 34]","(15, 22]",Male,51,44,82,103,1.159,0.796,1.456,0.376
21,"(24, 34]","(22, 27]",Female,32,39,81,92,0.821,0.880,0.932,0.268
22,"(24, 34]","(22, 27]",Male,58,60,144,173,0.967,0.832,1.161,0.257
23,"(24, 34]","(27, 32]",Female,20,20,94,132,1.000,0.712,1.404,0.488
24,"(24, 34]","(27, 32]",Male,56,38,122,112,1.474,1.089,1.353,0.342
25,"(24, 34]","(32, 37]",Female,15,15,61,79,1.000,0.772,1.295,0.526
26,"(24, 34]","(32, 37]",Male,24,13,62,47,1.846,1.319,1.400,0.557
27,"(24, 34]","(37, 42]",Female,15,11,29,31,1.364,0.935,1.458,0.694
28,"(24, 34]","(37, 42]",Male,18,11,29,34,1.636,0.853,1.918,0.885
29,"(24, 34]","(42, 47]",Female,24,7,20,15,3.429,1.333,2.571,1.417
30,"(24, 34]","(42, 47]",Male,7,4,33,21,1.750,1.571,1.114,0.766
31,"(24, 34]","(47, 52]",Female,17,11,18,10,1.545,1.800,0.859,0.476
32,"(24, 34]","(47, 52]",Male,8,5,16,12,1.600,1.333,1.200,0.826
33,"(24, 34]","(52, 57]",Female,16,9,14,10,1.778,1.400,1.270,0.749
34,"(24, 34]","(52, 57]",Male,2,1,19,7,2.000,2.714,0.737,0.960
35,"(24, 34]","(57, 62]",Female,13,4,5,3,3.250,1.667,1.950,1.811
36,"(24, 34]","(57, 62]",Male,4,2,13,2,2.000,6.500,0.308,0.355
