,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
4,"(15, 24]","(15, 22]",nan,11,17,10,22,0.647,0.455,1.424,0.777
5,"(15, 24]","(15, 22]",nan,10,11,48,40,0.909,1.200,0.758,0.371
23,"(24, 34]","(15, 22]",nan,3,3,2,1,1.000,2.000,0.500,0.736
2,"(15, 24]","(15, 22]",Unknown,14,5,10,13,2.800,0.769,3.640,2.444
3,"(15, 24]","(15, 22]",Unknown,3,2,28,30,1.500,0.933,1.607,1.529
0,"(15, 24]","(15, 22]",Not Deployed,84,94,88,121,0.894,0.727,1.229,0.260
1,"(15, 24]","(15, 22]",Not Deployed,53,56,185,159,0.946,1.164,0.813,0.184
21,"(24, 34]","(15, 22]",Not Deployed,10,6,3,10,1.667,0.300,5.556,4.656
22,"(24, 34]","(15, 22]",Not Deployed,12,9,10,13,1.333,0.769,1.733,1.060
42,"(34, 54]","(15, 22]",Not Deployed,13,18,4,9,0.722,0.444,1.625,1.145
43,"(34, 54]","(15, 22]",Not Deployed,6,5,4,10,1.200,0.400,3.000,2.544
74,"(54, 100]","(15, 22]",Not Deployed,2,10,1,3,0.200,0.333,0.600,0.835
75,"(54, 100]","(15, 22]",Not Deployed,2,7,1,4,0.286,0.250,1.143,1.573
