,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
35,"(24, 34]","(32, 37]",nan,2,2,2,3,1.000,0.667,1.500,2.032
51,"(34, 54]","(32, 37]",nan,2,1,3,2,2.000,1.500,1.333,2.038
34,"(24, 34]","(32, 37]",Unknown,1,1,2,4,1.000,0.500,2.000,3.318
11,"(15, 24]","(32, 37]",Not Deployed,3,3,6,4,1.000,1.500,0.667,0.695
12,"(15, 24]","(32, 37]",Not Deployed,2,2,4,7,1.000,0.571,1.750,2.067
32,"(24, 34]","(32, 37]",Not Deployed,6,5,14,15,1.200,0.933,1.286,0.916
33,"(24, 34]","(32, 37]",Not Deployed,7,3,15,12,2.333,1.250,1.867,1.480
49,"(34, 54]","(32, 37]",Not Deployed,5,7,10,13,0.714,0.769,0.929,0.671
50,"(34, 54]","(32, 37]",Not Deployed,8,7,11,8,1.143,1.375,0.831,0.580
78,"(54, 100]","(32, 37]",Not Deployed,2,12,1,1,0.167,1.000,0.167,0.268
