,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Female,4,2,3,2,2.000,1.500,1.333,1.679
1,"(15, 24]","(10, 15]",Male,6,5,11,17,1.200,0.647,1.855,1.336
2,"(15, 24]","(15, 20]",Female,13,25,9,14,0.520,0.643,0.809,0.444
3,"(15, 24]","(15, 20]",Male,52,42,102,121,1.238,0.843,1.469,0.370
4,"(15, 24]","(20, 25]",Female,9,8,8,14,1.125,0.571,1.969,1.299
5,"(15, 24]","(20, 25]",Male,42,42,74,73,1.000,1.014,0.986,0.274
6,"(15, 24]","(25, 30]",Female,1,1,10,11,1.000,0.909,1.100,1.629
7,"(15, 24]","(25, 30]",Male,11,10,17,19,1.100,0.895,1.229,0.679
8,"(15, 24]","(30, 35]",Male,1,2,11,4,0.500,2.750,0.182,0.247
9,"(15, 24]","(35, 40]",Male,3,2,5,6,1.500,0.833,1.800,1.974
10,"(24, 34]","(5, 10]",Female,4,2,2,3,2.000,0.667,3.000,3.778
11,"(24, 34]","(5, 10]",Male,1,3,2,5,0.333,0.400,0.833,1.189
12,"(24, 34]","(10, 15]",Female,3,4,2,6,0.750,0.333,2.250,2.518
13,"(24, 34]","(15, 20]",Male,4,4,12,13,1.000,0.923,1.083,0.882
14,"(24, 34]","(20, 25]",Female,6,3,7,12,2.000,0.583,3.429,2.927
15,"(24, 34]","(20, 25]",Male,27,32,34,45,0.844,0.756,1.117,0.391
16,"(24, 34]","(25, 30]",Female,1,7,10,19,0.143,0.526,0.271,0.309
17,"(24, 34]","(25, 30]",Male,43,43,35,53,1.000,0.660,1.514,0.470
18,"(24, 34]","(30, 35]",Female,2,4,12,13,0.500,0.923,0.542,0.517
19,"(24, 34]","(30, 35]",Male,26,17,32,20,1.529,1.600,0.956,0.407
20,"(24, 34]","(35, 40]",Male,16,12,16,19,1.333,0.842,1.583,0.813
21,"(24, 34]","(40, 45]",Female,6,1,2,1,6.000,2.000,3.000,4.901
22,"(24, 34]","(40, 45]",Male,4,6,13,10,0.667,1.300,0.513,0.396
23,"(24, 34]","(45, 50]",Male,2,1,7,4,2.000,1.750,1.143,1.573
24,"(24, 34]","(50, 55]",Female,3,1,4,1,3.000,4.000,0.750,1.206
25,"(24, 34]","(55, 60]",Female,2,1,1,1,2.000,1.000,2.000,3.743
26,"(34, 54]","(10, 15]",Female,1,3,1,4,0.333,0.250,1.333,2.144
27,"(34, 54]","(15, 20]",Female,3,6,1,4,0.500,0.250,2.000,2.648
28,"(34, 54]","(15, 20]",Male,3,4,2,10,0.750,0.200,3.750,4.084
29,"(34, 54]","(20, 25]",Male,6,6,4,17,1.000,0.235,4.250,3.412
30,"(34, 54]","(25, 30]",Female,5,3,4,6,1.667,0.667,2.500,2.440
31,"(34, 54]","(25, 30]",Male,13,15,12,30,0.867,0.400,2.167,1.111
32,"(34, 54]","(30, 35]",Female,1,6,4,6,0.167,0.667,0.250,0.315
33,"(34, 54]","(30, 35]",Male,26,25,19,33,1.040,0.576,1.806,0.731
34,"(34, 54]","(35, 40]",Female,2,1,7,8,2.000,0.875,2.286,3.041
35,"(34, 54]","(35, 40]",Male,40,33,18,25,1.212,0.720,1.684,0.659
36,"(34, 54]","(40, 45]",Female,4,5,12,7,0.800,1.714,0.467,0.384
37,"(34, 54]","(40, 45]",Male,18,27,22,24,0.667,0.917,0.727,0.310
38,"(34, 54]","(45, 50]",Female,3,1,7,7,3.000,1.000,3.000,3.820
39,"(34, 54]","(45, 50]",Male,22,26,22,24,0.846,0.917,0.923,0.385
40,"(34, 54]","(50, 55]",Male,13,9,22,15,1.444,1.467,0.985,0.542
41,"(34, 54]","(55, 60]",Female,3,5,3,2,0.600,1.500,0.400,0.468
42,"(34, 54]","(55, 60]",Male,7,7,11,10,1.000,1.100,0.909,0.629
43,"(34, 54]","(60, 65]",Female,2,2,2,1,1.000,2.000,0.500,0.791
44,"(34, 54]","(60, 65]",Male,6,1,5,3,6.000,1.667,3.600,4.697
45,"(34, 54]","(75, 80]",Male,1,1,4,1,1.000,4.000,0.250,0.451
46,"(54, 100]","(25, 30]",Male,5,3,3,11,1.667,0.273,6.111,5.988
47,"(54, 100]","(30, 35]",Male,1,2,3,7,0.500,0.429,1.167,1.641
48,"(54, 100]","(35, 40]",Male,1,5,2,8,0.200,0.250,0.800,1.081
49,"(54, 100]","(45, 50]",Female,3,2,1,1,1.500,1.000,1.500,2.526
50,"(54, 100]","(45, 50]",Male,7,6,3,9,1.167,0.333,3.500,3.044
51,"(54, 100]","(50, 55]",Male,7,12,8,11,0.583,0.727,0.802,0.535
52,"(54, 100]","(55, 60]",Female,1,1,2,3,1.000,0.667,1.500,2.526
53,"(54, 100]","(55, 60]",Male,11,9,8,10,1.222,0.800,1.528,1.001
54,"(54, 100]","(60, 65]",Male,20,15,7,10,1.333,0.700,1.905,1.146
55,"(54, 100]","(65, 70]",Female,1,1,1,2,1.000,0.500,2.000,3.743
56,"(54, 100]","(65, 70]",Male,11,20,4,4,0.550,1.000,0.550,0.441
57,"(54, 100]","(70, 75]",Female,1,1,9,4,1.000,2.250,0.444,0.683
58,"(54, 100]","(70, 75]",Male,10,9,2,6,1.111,0.333,3.333,3.127
59,"(54, 100]","(75, 80]",Male,10,8,3,1,1.250,3.000,0.417,0.521
60,"(54, 100]","(80, 85]",Female,1,2,6,1,0.500,6.000,0.083,0.136
61,"(54, 100]","(85, 90]",Female,1,1,3,2,1.000,1.500,0.667,1.123
