,Age,R,DeltaR
0,2.5,0.9471513298569663,0.25454491220082665
1,7.5,1.02682296483451,0.16917021089254358
2,12.5,1.0251064265850267,0.09900523807574299
3,17.5,1.203053195573734,0.042455734758574504
4,22.5,1.1491458083742898,0.048062696452232365
5,27.5,1.135337492629458,0.06008690960392319
6,32.5,1.1112709996081869,0.0686272135333039
7,37.5,1.1704277515689319,0.08021981740119866
8,42.5,1.1047695564200417,0.07742415051215251
9,47.5,1.0359179063197357,0.07368835726296571
10,52.5,1.0370635762552995,0.07478407393865379
11,57.5,0.8840410234312853,0.06901985439339775
12,62.5,0.8381102581076232,0.06663946362136174
13,67.5,0.9220168363399954,0.0769300492023563
14,72.5,0.7483112419251291,0.06281561429667842
15,77.5,0.9488484288443829,0.08092224716916188
16,82.5,1.0405267028256622,0.09966878002162863
17,87.5,1.1011060681108706,0.14665482208539887
18,92.5,1.3862122621273791,0.3443664922904411
19,97.5,2.1748453818508353,1.9404874677743607
