,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
86,"(24, 34]","(57, 62]",Unknown,12,4,7,4,3.000,1.750,1.714,1.463
87,"(24, 34]","(57, 62]",Unknown,4,1,8,2,4.000,4.000,1.000,1.370
147,"(34, 54]","(57, 62]",Unknown,15,13,52,46,1.154,1.130,1.021,0.441
148,"(34, 54]","(57, 62]",Unknown,6,5,11,8,1.200,1.375,0.873,0.668
207,"(54, 100]","(57, 62]",Unknown,54,147,139,209,0.367,0.665,0.552,0.110
208,"(54, 100]","(57, 62]",Unknown,64,82,16,32,0.780,0.500,1.561,0.550
146,"(34, 54]","(57, 62]",Not Deployed,2,1,6,7,2.000,0.857,2.333,3.141
205,"(54, 100]","(57, 62]",Not Deployed,2,8,5,6,0.250,0.833,0.300,0.299
206,"(54, 100]","(57, 62]",Not Deployed,4,4,2,2,1.000,1.000,1.000,1.226
85,"(24, 34]","(57, 62]",Non-Motorist,2,1,2,1,2.000,2.000,1.000,1.733
145,"(34, 54]","(57, 62]",Non-Motorist,3,2,35,25,1.500,1.400,1.071,1.019
203,"(54, 100]","(57, 62]",Non-Motorist,26,57,103,144,0.456,0.715,0.638,0.175
204,"(54, 100]","(57, 62]",Non-Motorist,32,49,10,23,0.653,0.435,1.502,0.668
202,"(54, 100]","(57, 62]",Deployed,3,9,12,15,0.333,0.800,0.417,0.322
