,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
225,"(54, 100]","(67, 72]",nan,2,2,1,5,1.000,0.200,5.000,7.420
40,"(15, 24]","(67, 72]",Unknown,2,1,2,1,2.000,2.000,1.000,1.733
90,"(24, 34]","(67, 72]",Unknown,5,2,3,3,2.500,1.000,2.500,2.925
157,"(34, 54]","(67, 72]",Unknown,14,7,22,15,2.000,1.467,1.364,0.782
158,"(34, 54]","(67, 72]",Unknown,7,3,16,4,2.333,4.000,0.583,0.519
223,"(54, 100]","(67, 72]",Unknown,94,160,380,484,0.588,0.785,0.748,0.116
224,"(54, 100]","(67, 72]",Unknown,95,178,28,39,0.534,0.718,0.743,0.210
221,"(54, 100]","(67, 72]",Not Deployed,8,15,15,24,0.533,0.625,0.853,0.469
222,"(54, 100]","(67, 72]",Not Deployed,5,11,3,4,0.455,0.750,0.606,0.567
89,"(24, 34]","(67, 72]",Non-Motorist,1,2,1,1,0.500,1.000,0.500,0.936
156,"(34, 54]","(67, 72]",Non-Motorist,8,5,5,6,1.600,0.833,1.920,1.600
219,"(54, 100]","(67, 72]",Non-Motorist,38,75,196,236,0.507,0.831,0.610,0.138
220,"(54, 100]","(67, 72]",Non-Motorist,49,78,15,20,0.628,0.750,0.838,0.327
155,"(34, 54]","(67, 72]",Deployed,3,2,1,1,1.500,1.000,1.500,2.526
217,"(54, 100]","(67, 72]",Deployed,9,11,22,38,0.818,0.579,1.413,0.743
218,"(54, 100]","(67, 72]",Deployed,11,16,2,3,0.688,0.667,1.031,1.026
