,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
201,"(54, 100]","(52, 57]",nan,1,1,1,2,1.000,0.500,2.000,3.743
37,"(15, 24]","(52, 57]",Unknown,8,2,8,3,4.000,2.667,1.500,1.563
200,"(54, 100]","(52, 57]",Unknown,40,65,16,24,0.615,0.667,0.923,0.354
199,"(54, 100]","(52, 57]",Unknown,40,95,45,80,0.421,0.562,0.749,0.202
144,"(34, 54]","(52, 57]",Unknown,15,12,28,20,1.250,1.400,0.893,0.436
36,"(15, 24]","(52, 57]",Unknown,9,2,5,3,4.500,1.667,2.700,2.892
84,"(24, 34]","(52, 57]",Unknown,3,3,9,2,1.000,4.500,0.222,0.251
83,"(24, 34]","(52, 57]",Unknown,16,5,5,4,3.200,1.250,2.560,2.165
143,"(34, 54]","(52, 57]",Unknown,19,7,122,109,2.714,1.119,2.425,1.125
142,"(34, 54]","(52, 57]",Not Deployed,5,1,8,3,5.000,2.667,1.875,2.416
198,"(54, 100]","(52, 57]",Not Deployed,2,6,5,6,0.333,0.833,0.400,0.407
140,"(34, 54]","(52, 57]",Non-Motorist,8,5,59,58,1.600,1.017,1.573,0.946
141,"(34, 54]","(52, 57]",Non-Motorist,3,4,15,3,0.750,5.000,0.150,0.149
196,"(54, 100]","(52, 57]",Non-Motorist,20,58,29,50,0.345,0.580,0.595,0.210
197,"(54, 100]","(52, 57]",Non-Motorist,28,27,5,13,1.037,0.385,2.696,1.600
82,"(24, 34]","(52, 57]",Non-Motorist,2,4,7,2,0.500,3.500,0.143,0.169
139,"(34, 54]","(52, 57]",Deployed,3,2,2,1,1.500,2.000,0.750,1.146
138,"(34, 54]","(52, 57]",Deployed,2,2,12,11,1.000,1.091,0.917,0.994
194,"(54, 100]","(52, 57]",Deployed,3,5,3,8,0.600,0.375,1.600,1.595
195,"(54, 100]","(52, 57]",Deployed,1,2,1,3,0.500,0.333,1.500,2.526
