,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
312,"(34, 54]","(40, 45]",nan,10,12,1,3,0.833,0.333,2.500,3.081
311,"(34, 54]","(40, 45]",nan,4,2,1,1,2.000,1.000,2.000,3.318
188,"(24, 34]","(40, 45]",nan,3,1,2,3,3.000,0.667,4.500,6.628
440,"(54, 100]","(40, 45]",Unknown,11,19,2,7,0.579,0.286,2.026,1.800
310,"(34, 54]","(40, 45]",Unknown,143,120,41,44,1.192,0.932,1.279,0.326
309,"(34, 54]","(40, 45]",Unknown,38,28,50,51,1.357,0.980,1.384,0.447
187,"(24, 34]","(40, 45]",Unknown,22,10,10,9,2.200,1.111,1.980,1.186
186,"(24, 34]","(40, 45]",Unknown,13,10,14,13,1.300,1.077,1.207,0.691
441,"(54, 100]","(40, 45]",Unknown,23,28,11,27,0.821,0.407,2.016,0.923
77,"(15, 24]","(40, 45]",Unknown,28,12,13,15,2.333,0.867,2.692,1.386
76,"(15, 24]","(40, 45]",Unknown,24,16,6,5,1.500,1.200,1.250,0.860
439,"(54, 100]","(40, 45]",Not Deployed,17,38,8,31,0.447,0.258,1.734,0.858
438,"(54, 100]","(40, 45]",Not Deployed,16,28,9,18,0.571,0.500,1.143,0.591
74,"(15, 24]","(40, 45]",Not Deployed,30,22,4,5,1.364,0.800,1.705,1.242
308,"(34, 54]","(40, 45]",Not Deployed,116,101,57,56,1.149,1.018,1.128,0.268
307,"(34, 54]","(40, 45]",Not Deployed,27,19,32,55,1.421,0.582,2.442,0.919
185,"(24, 34]","(40, 45]",Not Deployed,22,12,18,10,1.833,1.800,1.019,0.545
75,"(15, 24]","(40, 45]",Not Deployed,20,5,23,10,4.000,2.300,1.739,1.094
184,"(24, 34]","(40, 45]",Not Deployed,13,12,14,11,1.083,1.273,0.851,0.485
182,"(24, 34]","(40, 45]",Non-Motorist,6,6,4,2,1.000,2.000,0.500,0.521
305,"(34, 54]","(40, 45]",Non-Motorist,8,10,15,18,0.800,0.833,0.960,0.568
306,"(34, 54]","(40, 45]",Non-Motorist,67,68,12,19,0.985,0.632,1.560,0.640
183,"(24, 34]","(40, 45]",Non-Motorist,8,1,8,4,8.000,2.000,4.000,4.903
73,"(15, 24]","(40, 45]",Non-Motorist,10,4,7,3,2.500,2.333,1.071,0.975
72,"(15, 24]","(40, 45]",Non-Motorist,13,4,4,2,3.250,2.000,1.625,1.688
437,"(54, 100]","(40, 45]",Non-Motorist,5,13,2,12,0.385,0.167,2.308,2.143
436,"(54, 100]","(40, 45]",Deployed,23,31,15,29,0.742,0.517,1.434,0.608
70,"(15, 24]","(40, 45]",Deployed,17,13,11,8,1.308,1.375,0.951,0.566
435,"(54, 100]","(40, 45]",Deployed,12,30,11,22,0.400,0.500,0.800,0.404
304,"(34, 54]","(40, 45]",Deployed,132,142,44,46,0.930,0.957,0.972,0.241
71,"(15, 24]","(40, 45]",Deployed,24,8,22,9,3.000,2.444,1.227,0.700
181,"(24, 34]","(40, 45]",Deployed,12,9,26,27,1.333,0.963,1.385,0.723
180,"(24, 34]","(40, 45]",Deployed,12,9,16,18,1.333,0.889,1.500,0.842
303,"(34, 54]","(40, 45]",Deployed,43,36,54,65,1.194,0.831,1.438,0.425
