,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
140,"(24, 34]","(15, 20]",nan,4,3,7,8,1.333,0.875,1.524,1.408
262,"(34, 54]","(15, 20]",nan,1,1,6,6,1.000,1.000,1.000,1.528
261,"(34, 54]","(15, 20]",nan,5,10,4,4,0.500,1.000,0.500,0.448
31,"(15, 24]","(15, 20]",nan,37,34,24,21,1.088,1.143,0.952,0.367
32,"(15, 24]","(15, 20]",nan,54,37,94,99,1.459,0.949,1.537,0.403
138,"(24, 34]","(15, 20]",Unknown,14,26,5,7,0.538,0.714,0.754,0.509
404,"(54, 100]","(15, 20]",Unknown,2,15,1,10,0.133,0.100,1.333,1.723
260,"(34, 54]","(15, 20]",Unknown,15,14,16,34,1.071,0.471,2.277,1.098
259,"(34, 54]","(15, 20]",Unknown,34,77,25,51,0.442,0.490,0.901,0.291
139,"(24, 34]","(15, 20]",Unknown,29,32,30,59,0.906,0.508,1.782,0.614
405,"(54, 100]","(15, 20]",Unknown,2,7,4,16,0.286,0.250,1.143,1.119
30,"(15, 24]","(15, 20]",Unknown,393,304,617,636,1.293,0.970,1.333,0.143
29,"(15, 24]","(15, 20]",Unknown,305,322,123,160,0.947,0.769,1.232,0.188
258,"(34, 54]","(15, 20]",Not Deployed,18,26,13,50,0.692,0.260,2.663,1.171
257,"(34, 54]","(15, 20]",Not Deployed,38,76,18,41,0.500,0.439,1.139,0.398
136,"(24, 34]","(15, 20]",Not Deployed,17,19,5,17,0.895,0.294,3.042,1.857
137,"(24, 34]","(15, 20]",Not Deployed,29,35,40,52,0.829,0.769,1.077,0.357
27,"(15, 24]","(15, 20]",Not Deployed,312,283,139,164,1.102,0.848,1.301,0.195
403,"(54, 100]","(15, 20]",Not Deployed,6,20,4,16,0.300,0.250,1.200,0.875
402,"(54, 100]","(15, 20]",Not Deployed,3,22,1,20,0.136,0.050,2.727,3.263
28,"(15, 24]","(15, 20]",Not Deployed,412,312,648,648,1.321,1.000,1.321,0.140
135,"(24, 34]","(15, 20]",Non-Motorist,14,15,17,19,0.933,0.895,1.043,0.524
401,"(54, 100]","(15, 20]",Non-Motorist,1,3,1,6,0.333,0.167,2.000,3.164
256,"(34, 54]","(15, 20]",Non-Motorist,10,15,15,23,0.667,0.652,1.022,0.540
255,"(34, 54]","(15, 20]",Non-Motorist,14,39,5,24,0.359,0.208,1.723,1.007
25,"(15, 24]","(15, 20]",Non-Motorist,117,104,35,48,1.125,0.729,1.543,0.408
26,"(15, 24]","(15, 20]",Non-Motorist,141,111,301,305,1.270,0.987,1.287,0.204
400,"(54, 100]","(15, 20]",Deployed,5,16,5,28,0.312,0.179,1.750,1.238
134,"(24, 34]","(15, 20]",Deployed,40,48,30,52,0.833,0.577,1.444,0.459
399,"(54, 100]","(15, 20]",Deployed,7,33,8,23,0.212,0.348,0.610,0.358
254,"(34, 54]","(15, 20]",Deployed,17,31,28,57,0.548,0.491,1.116,0.428
253,"(34, 54]","(15, 20]",Deployed,54,114,21,73,0.474,0.288,1.647,0.497
24,"(15, 24]","(15, 20]",Deployed,427,407,718,692,1.049,1.038,1.011,0.102
133,"(24, 34]","(15, 20]",Deployed,12,16,6,8,0.750,0.750,1.000,0.663
23,"(15, 24]","(15, 20]",Deployed,302,339,154,204,0.891,0.755,1.180,0.168
