,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
398,"(54, 100]","(10, 15]",nan,1,1,2,3,1.000,0.667,1.500,2.526
251,"(34, 54]","(10, 15]",nan,4,6,4,13,0.667,0.308,2.167,1.871
22,"(15, 24]","(10, 15]",nan,10,9,14,6,1.111,2.333,0.476,0.320
21,"(15, 24]","(10, 15]",nan,12,10,3,6,1.200,0.500,2.400,1.988
252,"(34, 54]","(10, 15]",nan,1,4,4,5,0.250,0.800,0.312,0.408
250,"(34, 54]","(10, 15]",Unknown,24,30,21,41,0.800,0.512,1.562,0.604
249,"(34, 54]","(10, 15]",Unknown,57,101,39,76,0.564,0.513,1.100,0.288
19,"(15, 24]","(10, 15]",Unknown,106,93,34,42,1.140,0.810,1.408,0.388
20,"(15, 24]","(10, 15]",Unknown,79,84,128,110,0.940,1.164,0.808,0.169
132,"(24, 34]","(10, 15]",Unknown,12,6,16,15,2.000,1.067,1.875,1.158
397,"(54, 100]","(10, 15]",Unknown,3,12,6,20,0.250,0.300,0.833,0.664
396,"(54, 100]","(10, 15]",Unknown,5,44,9,27,0.114,0.333,0.341,0.208
131,"(24, 34]","(10, 15]",Unknown,30,35,19,31,0.857,0.613,1.398,0.540
248,"(34, 54]","(10, 15]",Not Deployed,15,20,20,42,0.750,0.476,1.575,0.692
247,"(34, 54]","(10, 15]",Not Deployed,51,86,32,66,0.593,0.485,1.223,0.346
394,"(54, 100]","(10, 15]",Not Deployed,9,34,4,33,0.265,0.121,2.184,1.421
395,"(54, 100]","(10, 15]",Not Deployed,2,13,4,27,0.154,0.148,1.038,0.967
129,"(24, 34]","(10, 15]",Not Deployed,23,33,16,17,0.697,0.941,0.741,0.329
130,"(24, 34]","(10, 15]",Not Deployed,6,7,11,15,0.857,0.733,1.169,0.801
18,"(15, 24]","(10, 15]",Not Deployed,81,65,127,120,1.246,1.058,1.177,0.254
17,"(15, 24]","(10, 15]",Not Deployed,97,84,28,35,1.155,0.800,1.443,0.431
245,"(34, 54]","(10, 15]",Non-Motorist,15,24,21,40,0.625,0.525,1.190,0.510
246,"(34, 54]","(10, 15]",Non-Motorist,9,10,13,20,0.900,0.650,1.385,0.808
128,"(24, 34]","(10, 15]",Non-Motorist,4,7,5,13,0.571,0.385,1.486,1.218
127,"(24, 34]","(10, 15]",Non-Motorist,11,16,6,7,0.688,0.857,0.802,0.547
16,"(15, 24]","(10, 15]",Non-Motorist,26,17,48,50,1.529,0.960,1.593,0.597
15,"(15, 24]","(10, 15]",Non-Motorist,33,43,12,15,0.767,0.800,0.959,0.435
393,"(54, 100]","(10, 15]",Non-Motorist,1,16,4,9,0.062,0.444,0.141,0.168
392,"(54, 100]","(10, 15]",Deployed,6,18,5,27,0.333,0.185,1.800,1.223
13,"(15, 24]","(10, 15]",Deployed,69,78,29,44,0.885,0.659,1.342,0.396
391,"(54, 100]","(10, 15]",Deployed,8,40,13,50,0.200,0.260,0.769,0.384
244,"(34, 54]","(10, 15]",Deployed,9,20,23,64,0.450,0.359,1.252,0.591
14,"(15, 24]","(10, 15]",Deployed,52,57,108,107,0.912,1.009,0.904,0.217
126,"(24, 34]","(10, 15]",Deployed,4,4,9,20,1.000,0.450,2.222,1.810
125,"(24, 34]","(10, 15]",Deployed,25,34,16,23,0.735,0.696,1.057,0.446
243,"(34, 54]","(10, 15]",Deployed,51,94,33,75,0.543,0.440,1.233,0.341
