,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
242,"(34, 54]","(5, 10]",nan,2,2,2,2,1.000,1.000,1.000,1.415
124,"(24, 34]","(5, 10]",nan,5,3,3,2,1.667,1.500,1.111,1.300
390,"(54, 100]","(5, 10]",Unknown,5,10,3,19,0.500,0.158,3.167,2.628
122,"(24, 34]","(5, 10]",Unknown,56,40,49,43,1.400,1.140,1.229,0.367
241,"(34, 54]","(5, 10]",Unknown,15,21,24,36,0.714,0.667,1.071,0.462
240,"(34, 54]","(5, 10]",Unknown,39,45,26,53,0.867,0.491,1.767,0.580
11,"(15, 24]","(5, 10]",Unknown,19,17,12,7,1.118,1.714,0.652,0.380
12,"(15, 24]","(5, 10]",Unknown,8,4,6,5,2.000,1.200,1.667,1.438
389,"(54, 100]","(5, 10]",Unknown,10,28,4,22,0.357,0.182,1.964,1.294
123,"(24, 34]","(5, 10]",Unknown,17,6,7,9,2.833,0.778,3.643,2.529
239,"(34, 54]","(5, 10]",Not Deployed,10,17,13,19,0.588,0.684,0.860,0.464
238,"(34, 54]","(5, 10]",Not Deployed,14,34,18,32,0.412,0.562,0.732,0.319
387,"(54, 100]","(5, 10]",Not Deployed,10,20,8,22,0.500,0.364,1.375,0.781
121,"(24, 34]","(5, 10]",Not Deployed,10,9,10,8,1.111,1.250,0.889,0.589
120,"(24, 34]","(5, 10]",Not Deployed,30,20,33,27,1.500,1.222,1.227,0.480
388,"(54, 100]","(5, 10]",Not Deployed,1,6,3,16,0.167,0.188,0.889,1.112
10,"(15, 24]","(5, 10]",Not Deployed,3,3,5,7,1.000,0.714,1.400,1.408
9,"(15, 24]","(5, 10]",Not Deployed,16,11,8,6,1.455,1.333,1.091,0.730
119,"(24, 34]","(5, 10]",Non-Motorist,4,2,9,4,2.000,2.250,0.889,0.938
118,"(24, 34]","(5, 10]",Non-Motorist,25,25,22,20,1.000,1.100,0.909,0.383
386,"(54, 100]","(5, 10]",Non-Motorist,3,4,3,6,0.750,0.500,1.500,1.563
236,"(34, 54]","(5, 10]",Non-Motorist,14,16,14,20,0.875,0.700,1.250,0.635
237,"(34, 54]","(5, 10]",Non-Motorist,5,8,6,14,0.625,0.429,1.458,1.097
8,"(15, 24]","(5, 10]",Non-Motorist,3,3,3,2,1.000,1.500,0.667,0.817
7,"(15, 24]","(5, 10]",Non-Motorist,3,1,5,7,3.000,0.714,4.200,5.442
385,"(54, 100]","(5, 10]",Non-Motorist,1,4,2,10,0.250,0.200,1.250,1.701
384,"(54, 100]","(5, 10]",Deployed,2,6,1,10,0.333,0.100,3.333,4.434
5,"(15, 24]","(5, 10]",Deployed,6,3,7,6,2.000,1.167,1.714,1.545
383,"(54, 100]","(5, 10]",Deployed,8,22,2,19,0.364,0.105,3.455,2.943
235,"(34, 54]","(5, 10]",Deployed,8,22,12,22,0.364,0.545,0.667,0.366
6,"(15, 24]","(5, 10]",Deployed,2,5,2,3,0.400,0.667,0.600,0.744
117,"(24, 34]","(5, 10]",Deployed,10,9,12,14,1.111,0.857,1.296,0.787
116,"(24, 34]","(5, 10]",Deployed,32,25,21,21,1.280,1.000,1.280,0.526
234,"(34, 54]","(5, 10]",Deployed,23,41,14,21,0.561,0.667,0.841,0.366
