,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
159,"(24, 34]","(25, 30]",nan,13,17,11,15,0.765,0.733,1.043,0.567
282,"(34, 54]","(25, 30]",nan,5,5,4,7,1.000,0.571,1.750,1.561
281,"(34, 54]","(25, 30]",nan,7,6,1,2,1.167,0.500,2.333,3.141
51,"(15, 24]","(25, 30]",nan,8,2,7,6,4.000,1.167,3.429,3.319
52,"(15, 24]","(25, 30]",nan,2,2,13,12,1.000,1.083,0.923,0.995
157,"(24, 34]","(25, 30]",Unknown,42,52,41,53,0.808,0.774,1.044,0.311
418,"(54, 100]","(25, 30]",Unknown,5,21,2,7,0.238,0.286,0.833,0.787
280,"(34, 54]","(25, 30]",Unknown,46,42,23,28,1.095,0.821,1.333,0.476
279,"(34, 54]","(25, 30]",Unknown,15,29,14,20,0.517,0.700,0.739,0.351
158,"(24, 34]","(25, 30]",Unknown,182,137,125,130,1.328,0.962,1.382,0.243
419,"(54, 100]","(25, 30]",Unknown,3,9,4,18,0.333,0.222,1.500,1.301
50,"(15, 24]","(25, 30]",Unknown,35,24,76,61,1.458,1.246,1.171,0.374
49,"(15, 24]","(25, 30]",Unknown,26,13,32,31,2.000,1.032,1.938,0.825
277,"(34, 54]","(25, 30]",Not Deployed,13,32,14,21,0.406,0.667,0.609,0.292
47,"(15, 24]","(25, 30]",Not Deployed,19,17,26,38,1.118,0.684,1.633,0.691
155,"(24, 34]","(25, 30]",Not Deployed,28,26,40,49,1.077,0.816,1.319,0.461
156,"(24, 34]","(25, 30]",Not Deployed,116,95,110,116,1.221,0.948,1.288,0.255
48,"(15, 24]","(25, 30]",Not Deployed,31,20,76,74,1.550,1.027,1.509,0.504
417,"(54, 100]","(25, 30]",Not Deployed,4,5,4,23,0.800,0.174,4.600,3.973
416,"(54, 100]","(25, 30]",Not Deployed,9,13,2,2,0.692,1.000,0.692,0.755
278,"(34, 54]","(25, 30]",Not Deployed,36,39,40,52,0.923,0.769,1.200,0.380
153,"(24, 34]","(25, 30]",Non-Motorist,18,21,23,32,0.857,0.719,1.193,0.507
415,"(54, 100]","(25, 30]",Non-Motorist,3,2,2,4,1.500,0.500,3.000,3.778
276,"(34, 54]","(25, 30]",Non-Motorist,32,24,16,15,1.333,1.067,1.250,0.565
275,"(34, 54]","(25, 30]",Non-Motorist,9,8,2,7,1.125,0.286,3.938,3.697
45,"(15, 24]","(25, 30]",Non-Motorist,7,9,7,10,0.778,0.700,1.111,0.785
154,"(24, 34]","(25, 30]",Non-Motorist,122,109,53,63,1.119,0.841,1.330,0.311
46,"(15, 24]","(25, 30]",Non-Motorist,18,7,33,25,2.571,1.320,1.948,1.015
414,"(54, 100]","(25, 30]",Deployed,6,16,8,19,0.375,0.421,0.891,0.570
152,"(24, 34]","(25, 30]",Deployed,185,174,156,153,1.063,1.020,1.043,0.170
413,"(54, 100]","(25, 30]",Deployed,5,18,3,12,0.278,0.250,1.111,0.913
274,"(34, 54]","(25, 30]",Deployed,50,63,41,46,0.794,0.891,0.890,0.259
273,"(34, 54]","(25, 30]",Deployed,17,19,14,29,0.895,0.483,1.853,0.869
44,"(15, 24]","(25, 30]",Deployed,29,30,103,69,0.967,1.493,0.648,0.199
151,"(24, 34]","(25, 30]",Deployed,50,48,73,86,1.042,0.849,1.227,0.322
43,"(15, 24]","(25, 30]",Deployed,30,19,39,50,1.579,0.780,2.024,0.741
