,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
458,"(54, 100]","(50, 55]",nan,17,15,2,1,1.133,2.000,0.567,0.723
331,"(34, 54]","(50, 55]",nan,5,5,9,1,1.000,9.000,0.111,0.137
206,"(24, 34]","(50, 55]",nan,4,1,2,1,4.000,2.000,2.000,3.318
456,"(54, 100]","(50, 55]",Unknown,21,30,10,12,0.700,0.833,0.840,0.434
330,"(34, 54]","(50, 55]",Unknown,76,61,22,21,1.246,1.048,1.189,0.421
329,"(34, 54]","(50, 55]",Unknown,30,27,33,44,1.111,0.750,1.481,0.526
205,"(24, 34]","(50, 55]",Unknown,20,4,7,2,5.000,3.500,1.429,1.389
204,"(24, 34]","(50, 55]",Unknown,24,13,2,4,1.846,0.500,3.692,3.446
457,"(54, 100]","(50, 55]",Unknown,121,118,15,18,1.025,0.833,1.231,0.463
93,"(15, 24]","(50, 55]",Unknown,9,5,5,2,1.800,2.500,0.720,0.725
92,"(15, 24]","(50, 55]",Not Deployed,13,4,17,4,3.250,4.250,0.765,0.611
91,"(15, 24]","(50, 55]",Not Deployed,23,7,9,2,3.286,4.500,0.730,0.653
328,"(34, 54]","(50, 55]",Not Deployed,91,52,37,32,1.750,1.156,1.514,0.457
327,"(34, 54]","(50, 55]",Not Deployed,33,27,43,36,1.222,1.194,1.023,0.356
455,"(54, 100]","(50, 55]",Not Deployed,79,102,17,22,0.775,0.773,1.002,0.360
454,"(54, 100]","(50, 55]",Not Deployed,26,27,10,22,0.963,0.455,2.119,1.001
203,"(24, 34]","(50, 55]",Not Deployed,7,1,19,10,7.000,1.900,3.684,4.197
202,"(24, 34]","(50, 55]",Not Deployed,26,9,4,2,2.889,2.000,1.444,1.372
452,"(54, 100]","(50, 55]",Non-Motorist,9,9,4,5,1.000,0.800,1.250,1.027
200,"(24, 34]","(50, 55]",Non-Motorist,9,4,2,2,2.250,1.000,2.250,2.627
325,"(34, 54]","(50, 55]",Non-Motorist,9,7,17,16,1.286,1.062,1.210,0.744
326,"(34, 54]","(50, 55]",Non-Motorist,32,29,11,8,1.103,1.375,0.803,0.428
201,"(24, 34]","(50, 55]",Non-Motorist,4,2,5,2,2.000,2.500,0.800,0.964
90,"(15, 24]","(50, 55]",Non-Motorist,5,1,6,1,5.000,6.000,0.833,1.283
89,"(15, 24]","(50, 55]",Non-Motorist,7,5,2,1,1.400,2.000,0.700,0.951
453,"(54, 100]","(50, 55]",Non-Motorist,83,71,5,16,1.169,0.312,3.741,2.018
87,"(15, 24]","(50, 55]",Deployed,24,12,4,3,2.000,1.333,1.500,1.265
451,"(54, 100]","(50, 55]",Deployed,134,148,20,29,0.905,0.690,1.313,0.418
450,"(54, 100]","(50, 55]",Deployed,31,54,12,28,0.574,0.429,1.340,0.556
88,"(15, 24]","(50, 55]",Deployed,15,2,14,7,7.500,2.000,3.750,3.319
323,"(34, 54]","(50, 55]",Deployed,36,31,62,68,1.161,0.912,1.274,0.389
199,"(24, 34]","(50, 55]",Deployed,13,5,14,12,2.600,1.167,2.229,1.468
198,"(24, 34]","(50, 55]",Deployed,29,12,7,7,2.417,1.000,2.417,1.540
324,"(34, 54]","(50, 55]",Deployed,99,96,34,30,1.031,1.133,0.910,0.266
