,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,23,25,27,27,0.920,1.000,0.920,0.368
1,"(15, 24]","(15, 22]",Male,14,15,42,42,0.933,1.000,0.933,0.405
2,"(15, 24]","(22, 27]",Female,2,6,19,14,0.333,1.357,0.246,0.219
3,"(15, 24]","(22, 27]",Male,4,4,16,14,1.000,1.143,0.875,0.698
4,"(15, 24]","(32, 37]",Female,2,1,4,3,2.000,1.333,1.500,2.166
5,"(15, 24]","(37, 42]",Male,3,1,2,2,3.000,1.000,3.000,4.585
6,"(24, 34]","(15, 22]",Female,3,1,4,2,3.000,2.000,1.500,2.166
7,"(24, 34]","(15, 22]",Male,5,5,1,2,1.000,0.500,2.000,2.759
8,"(24, 34]","(22, 27]",Male,7,9,10,12,0.778,0.833,0.933,0.619
9,"(24, 34]","(27, 32]",Female,4,3,8,9,1.333,0.889,1.500,1.360
10,"(24, 34]","(27, 32]",Male,9,3,6,12,3.000,0.500,6.000,5.009
11,"(24, 34]","(32, 37]",Male,1,1,5,2,1.000,2.500,0.400,0.658
12,"(24, 34]","(37, 42]",Female,2,1,4,1,2.000,4.000,0.500,0.830
13,"(34, 54]","(15, 22]",Female,2,3,1,4,0.667,0.250,2.667,3.851
14,"(34, 54]","(15, 22]",Male,1,2,2,1,0.500,2.000,0.250,0.433
15,"(34, 54]","(22, 27]",Female,4,4,6,6,1.000,1.000,1.000,0.914
16,"(34, 54]","(22, 27]",Male,1,2,1,1,0.500,1.000,0.500,0.936
17,"(34, 54]","(27, 32]",Male,2,4,1,1,0.500,1.000,0.500,0.830
18,"(34, 54]","(32, 37]",Female,2,2,3,1,1.000,3.000,0.333,0.509
19,"(34, 54]","(32, 37]",Male,2,2,2,5,1.000,0.400,2.500,3.262
20,"(34, 54]","(37, 42]",Male,5,3,4,2,1.667,2.000,0.833,0.945
21,"(34, 54]","(42, 47]",Female,1,1,8,4,1.000,2.000,0.500,0.771
22,"(34, 54]","(42, 47]",Male,2,4,3,3,0.500,1.000,0.500,0.596
23,"(34, 54]","(47, 52]",Female,3,3,8,9,1.000,0.889,1.125,1.070
24,"(34, 54]","(47, 52]",Male,4,4,4,5,1.000,0.800,1.250,1.220
25,"(34, 54]","(57, 62]",Male,1,2,1,1,0.500,1.000,0.500,0.936
26,"(34, 54]","(62, 67]",Female,1,1,2,1,1.000,2.000,0.500,0.936
27,"(54, 100]","(15, 22]",Male,1,1,1,1,1.000,1.000,1.000,2.001
28,"(54, 100]","(32, 37]",Female,1,3,2,2,0.333,1.000,0.333,0.509
29,"(54, 100]","(37, 42]",Male,1,2,1,3,0.500,0.333,1.500,2.526
30,"(54, 100]","(47, 52]",Female,3,6,3,10,0.500,0.300,1.667,1.612
31,"(54, 100]","(47, 52]",Male,2,5,3,6,0.400,0.500,0.800,0.877
32,"(54, 100]","(52, 57]",Male,1,5,3,9,0.200,0.333,0.600,0.770
33,"(54, 100]","(57, 62]",Female,3,12,10,16,0.250,0.625,0.400,0.305
34,"(54, 100]","(57, 62]",Male,9,8,2,1,1.125,2.000,0.562,0.742
35,"(54, 100]","(62, 67]",Female,8,14,21,25,0.571,0.840,0.680,0.364
36,"(54, 100]","(62, 67]",Male,6,8,3,2,0.750,1.500,0.500,0.531
37,"(54, 100]","(67, 72]",Female,8,10,22,21,0.800,1.048,0.764,0.432
38,"(54, 100]","(67, 72]",Male,6,10,3,5,0.600,0.600,1.000,0.896
39,"(54, 100]","(72, 77]",Female,9,9,25,29,1.000,0.862,1.160,0.635
40,"(54, 100]","(72, 77]",Male,6,12,3,1,0.500,3.000,0.167,0.210
41,"(54, 100]","(77, 82]",Female,2,5,34,41,0.400,0.829,0.482,0.419
42,"(54, 100]","(77, 82]",Male,9,14,3,1,0.643,3.000,0.214,0.264
43,"(54, 100]","(82, 87]",Female,3,5,17,16,0.600,1.062,0.565,0.458
44,"(54, 100]","(82, 87]",Male,1,9,1,1,0.111,1.000,0.111,0.196
45,"(54, 100]","(87, 92]",Female,1,3,15,16,0.333,0.938,0.356,0.430
46,"(54, 100]","(87, 92]",Male,3,3,3,1,1.000,3.000,0.333,0.472
