,Age,R,DeltaR
0,2.5,1.0791085798850353,0.5696659572614468
1,7.5,1.7664925623637742,0.6668228407548696
2,12.5,1.216544421443879,0.25560516131460603
3,17.5,1.1056016182101795,0.07388274130069046
4,22.5,1.0288678805990898,0.07795784768714786
5,27.5,1.0727061382036809,0.1042699803672845
6,32.5,1.0084895177872808,0.11466877446736709
7,37.5,1.2786032456783751,0.17564071829232983
8,42.5,1.194182511373166,0.17111232305073135
9,47.5,1.1630722671617368,0.17332736040009208
10,52.5,1.015170918116455,0.1532460321734166
11,57.5,0.9096784622495969,0.14711654926828333
12,62.5,0.7958773185833659,0.13008741463812226
13,67.5,0.9163376026748419,0.15114525755574354
14,72.5,0.7961808629543559,0.1418176498865646
15,77.5,0.869158984624658,0.17629635478469322
16,82.5,1.1010161076322478,0.19868072266231263
17,87.5,1.0520535675486644,0.25125340565486637
18,92.5,0.49199137629283207,0.25034657818568107
19,97.5,1.0,inf
