,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Male,2,5,3,6,0.400,0.500,0.800,0.877
1,"(15, 24]","(15, 20]",Male,94,122,22,42,0.770,0.524,1.471,0.443
2,"(15, 24]","(20, 25]",Male,69,67,26,23,1.030,1.130,0.911,0.307
3,"(15, 24]","(25, 30]",Male,16,12,5,6,1.333,0.833,1.600,1.148
4,"(24, 34]","(5, 10]",Male,1,1,4,7,1.000,0.571,1.750,2.708
5,"(24, 34]","(10, 15]",Male,2,6,7,11,0.333,0.636,0.524,0.498
6,"(24, 34]","(15, 20]",Male,36,44,7,10,0.818,0.700,1.169,0.636
7,"(24, 34]","(20, 25]",Male,82,102,8,11,0.804,0.727,1.105,0.542
8,"(24, 34]","(25, 30]",Male,93,108,9,8,0.861,1.125,0.765,0.389
9,"(24, 34]","(30, 35]",Male,62,54,7,9,1.148,0.778,1.476,0.796
10,"(24, 34]","(35, 40]",Male,19,13,5,3,1.462,1.667,0.877,0.715
11,"(34, 54]","(5, 10]",Male,2,7,7,17,0.286,0.412,0.694,0.639
12,"(34, 54]","(10, 15]",Male,7,21,10,34,0.333,0.294,1.133,0.643
13,"(34, 54]","(15, 20]",Male,22,26,5,15,0.846,0.333,2.538,1.508
14,"(34, 54]","(20, 25]",Male,20,43,5,9,0.465,0.556,0.837,0.521
15,"(34, 54]","(25, 30]",Female,1,1,1,1,1.000,1.000,1.000,2.001
16,"(34, 54]","(25, 30]",Male,42,73,3,3,0.575,1.000,0.575,0.484
17,"(34, 54]","(30, 35]",Male,83,118,2,4,0.703,0.500,1.407,1.237
18,"(34, 54]","(35, 40]",Male,148,180,6,10,0.822,0.600,1.370,0.727
19,"(34, 54]","(40, 45]",Female,2,2,1,1,1.000,1.000,1.000,1.733
20,"(34, 54]","(40, 45]",Male,231,238,5,5,0.971,1.000,0.971,0.622
21,"(34, 54]","(45, 50]",Male,240,243,5,8,0.988,0.625,1.580,0.916
22,"(34, 54]","(50, 55]",Male,132,142,5,7,0.930,0.714,1.301,0.781
23,"(34, 54]","(55, 60]",Male,32,29,1,1,1.103,1.000,1.103,1.587
24,"(54, 100]","(5, 10]",Male,1,2,2,4,0.500,0.500,1.000,1.501
25,"(54, 100]","(10, 15]",Male,1,6,2,8,0.167,0.250,0.667,0.893
26,"(54, 100]","(20, 25]",Male,1,5,1,2,0.200,0.500,0.400,0.658
27,"(54, 100]","(40, 45]",Male,22,35,2,1,0.629,2.000,0.314,0.395
28,"(54, 100]","(45, 50]",Male,48,80,1,1,0.600,1.000,0.600,0.856
29,"(54, 100]","(50, 55]",Male,117,169,6,3,0.692,2.000,0.346,0.249
30,"(54, 100]","(55, 60]",Male,163,189,5,5,0.862,1.000,0.862,0.555
31,"(54, 100]","(60, 65]",Male,124,139,2,4,0.892,0.500,1.784,1.563
32,"(54, 100]","(65, 70]",Male,64,78,1,1,0.821,1.000,0.821,1.169
