,Age,R,DeltaR
0,2.5,1.1451120224901492,0.10551538893617236
1,7.5,1.0966756458720448,0.1014362735920232
2,12.5,1.135679143052782,0.06921930230100272
3,17.5,1.2738296496526285,0.03410348112185767
4,22.5,1.2146829100986922,0.03858458826811881
5,27.5,1.230730589472692,0.04925447278097866
6,32.5,1.2934997932148942,0.06168433961789147
7,37.5,1.208775589477786,0.06452917574906919
8,42.5,1.19770451121145,0.07152494812666763
9,47.5,1.1292123757645898,0.07399400722716991
10,52.5,1.1055260891182148,0.07573058839940126
11,57.5,0.9446926327033028,0.06835233526344209
12,62.5,0.8080046173833672,0.05876256323660255
13,67.5,0.8582676222675537,0.061150206639152604
14,72.5,0.7571201731172158,0.049724866621567256
15,77.5,0.8248139221633342,0.05441684587459612
16,82.5,0.9533794192424525,0.07284720379104427
17,87.5,0.8477264663113228,0.0923906235137635
18,92.5,1.273966119836334,0.2854361681253091
19,97.5,2.056809025108536,1.4862480437966754
