,Age,R,DeltaR
0,2.5,0.7680634027583771,0.4205106838423279
1,7.5,1.010233918739298,0.2959527312567072
2,12.5,1.0286664912348518,0.17160933535525283
3,17.5,1.307970206372395,0.09136392305979614
4,22.5,1.2122301039034367,0.09244542007164155
5,27.5,1.2198120913289825,0.10918600378361636
6,32.5,1.149764299685411,0.11227209448718004
7,37.5,1.1551094553399348,0.12209336551168334
8,42.5,1.0139228014859059,0.1107529435813801
9,47.5,0.9230454368205444,0.10194052137124757
10,52.5,0.9833564946757897,0.11100527460407017
11,57.5,0.7976508621719528,0.09634054975742219
12,62.5,0.9642044275126324,0.11930604080575993
13,67.5,0.8953032175390713,0.1319943774927531
14,72.5,0.6869638427175424,0.10570606466839817
15,77.5,0.8568442039389506,0.14287595052768642
16,82.5,0.7931984794554918,0.16020837063618487
17,87.5,2.0087464525097625,0.6838063961270892
18,92.5,1.3770175480545879,0.7283606917359408
19,97.5,1.0,1.5819292019556372
