,Age,R,DeltaR
0,2.5,1.107785267672407,0.3227841503580536
1,7.5,1.646075123177864,0.48338773931335777
2,12.5,1.0848829759073237,0.1930355185984211
3,17.5,1.2873159346337615,0.08998651569050753
4,22.5,1.213153674512281,0.12146561256237559
5,27.5,1.5902883525550937,0.2085174491686576
6,32.5,1.1537526700520735,0.17224548669677373
7,37.5,1.6665975938693716,0.3011184270260511
8,42.5,1.287243409299632,0.24906355682634912
9,47.5,0.862576479579827,0.18985439708133625
10,52.5,1.1009835804349675,0.24320714392884113
11,57.5,1.0526329223375988,0.28218197498349556
12,62.5,0.8285064061166195,0.17827262887358755
13,67.5,0.8277471912079526,0.16784683762933567
14,72.5,0.89804406316481,0.17042663908030142
15,77.5,0.9381016215046318,0.19871000244436565
16,82.5,1.0034112205540724,0.2773515047341204
17,87.5,0.8385759593113148,0.32812922322140314
18,92.5,0.4583333333333333,0.5709410380954248
19,97.5,1.0,inf
