,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,86,71,67,57,1.211,1.175,1.030,0.254
1,"(15, 24]","(0, 5]",Male,22,9,24,9,2.444,2.667,0.917,0.512
2,"(15, 24]","(5, 10]",Female,50,34,41,32,1.471,1.281,1.148,0.376
3,"(15, 24]","(5, 10]",Male,16,15,18,19,1.067,0.947,1.126,0.551
4,"(15, 24]","(10, 15]",Female,341,334,119,159,1.021,0.748,1.364,0.207
5,"(15, 24]","(10, 15]",Male,276,253,464,431,1.091,1.077,1.013,0.122
6,"(15, 24]","(15, 20]",Female,1190,1176,512,644,1.012,0.795,1.273,0.112
7,"(15, 24]","(15, 20]",Male,1560,1275,2602,2592,1.224,1.004,1.219,0.084
8,"(15, 24]","(20, 25]",Female,413,413,416,489,1.000,0.851,1.175,0.128
9,"(15, 24]","(20, 25]",Male,699,569,1333,1362,1.228,0.979,1.255,0.106
10,"(15, 24]","(25, 30]",Female,98,67,124,147,1.463,0.844,1.734,0.357
11,"(15, 24]","(25, 30]",Male,128,92,323,259,1.391,1.247,1.116,0.187
12,"(15, 24]","(30, 35]",Female,44,42,52,61,1.048,0.852,1.229,0.358
13,"(15, 24]","(30, 35]",Male,57,40,112,82,1.425,1.366,1.043,0.268
14,"(15, 24]","(35, 40]",Female,61,51,27,25,1.196,1.080,1.107,0.376
15,"(15, 24]","(35, 40]",Male,64,41,80,54,1.561,1.481,1.054,0.286
16,"(15, 24]","(40, 45]",Female,100,64,27,20,1.562,1.350,1.157,0.393
17,"(15, 24]","(40, 45]",Male,90,32,72,38,2.812,1.895,1.484,0.433
18,"(15, 24]","(45, 50]",Female,102,44,27,16,2.318,1.688,1.374,0.504
19,"(15, 24]","(45, 50]",Male,67,32,61,31,2.094,1.968,1.064,0.332
20,"(15, 24]","(50, 55]",Female,88,37,21,7,2.378,3.000,0.793,0.381
21,"(15, 24]","(50, 55]",Male,46,14,51,16,3.286,3.188,1.031,0.435
22,"(15, 24]","(55, 60]",Female,59,13,17,9,4.538,1.889,2.403,1.240
23,"(15, 24]","(55, 60]",Male,27,6,36,5,4.500,7.200,0.625,0.412
24,"(15, 24]","(60, 65]",Female,39,7,6,2,5.571,3.000,1.857,1.700
25,"(15, 24]","(60, 65]",Male,27,4,27,8,6.750,3.375,2.000,1.344
26,"(15, 24]","(65, 70]",Female,28,7,14,1,4.000,14.000,0.286,0.320
27,"(15, 24]","(65, 70]",Male,23,3,12,3,7.667,4.000,1.917,1.710
28,"(15, 24]","(70, 75]",Female,30,3,10,1,10.000,10.000,1.000,1.212
29,"(15, 24]","(70, 75]",Male,21,1,5,1,21.000,5.000,4.200,6.300
30,"(15, 24]","(75, 80]",Female,27,3,9,1,9.000,9.000,1.000,1.218
31,"(15, 24]","(75, 80]",Male,12,2,7,1,6.000,7.000,0.857,1.127
32,"(15, 24]","(80, 85]",Female,19,2,1,2,9.500,0.500,19.000,27.238
33,"(15, 24]","(80, 85]",Male,17,1,9,2,17.000,4.500,3.778,4.886
34,"(15, 24]","(85, 90]",Female,10,2,7,1,5.000,7.000,0.714,0.944
35,"(24, 34]","(0, 5]",Female,123,84,113,117,1.464,0.966,1.516,0.303
36,"(24, 34]","(0, 5]",Male,41,22,43,38,1.864,1.132,1.647,0.575
37,"(24, 34]","(5, 10]",Female,162,124,144,128,1.306,1.125,1.161,0.206
38,"(24, 34]","(5, 10]",Male,42,32,42,43,1.312,0.977,1.344,0.435
39,"(24, 34]","(10, 15]",Female,99,123,57,86,0.805,0.663,1.214,0.271
40,"(24, 34]","(10, 15]",Male,28,25,44,71,1.120,0.620,1.807,0.613
41,"(24, 34]","(15, 20]",Female,50,71,20,42,0.704,0.476,1.479,0.491
42,"(24, 34]","(15, 20]",Male,126,145,139,200,0.869,0.695,1.250,0.215
43,"(24, 34]","(20, 25]",Female,119,134,87,105,0.888,0.829,1.072,0.213
44,"(24, 34]","(20, 25]",Male,584,531,483,532,1.100,0.908,1.211,0.121
45,"(24, 34]","(25, 30]",Female,147,158,199,249,0.930,0.799,1.164,0.183
46,"(24, 34]","(25, 30]",Male,678,571,501,518,1.187,0.967,1.228,0.121
47,"(24, 34]","(30, 35]",Female,96,105,173,203,0.914,0.852,1.073,0.195
48,"(24, 34]","(30, 35]",Male,317,275,274,229,1.153,1.197,0.963,0.127
49,"(24, 34]","(35, 40]",Female,89,53,83,98,1.679,0.847,1.983,0.464
50,"(24, 34]","(35, 40]",Male,142,100,150,122,1.420,1.230,1.155,0.214
51,"(24, 34]","(40, 45]",Female,52,39,50,46,1.333,1.087,1.227,0.366
52,"(24, 34]","(40, 45]",Male,72,38,66,61,1.895,1.082,1.751,0.477
53,"(24, 34]","(45, 50]",Female,74,45,30,23,1.644,1.304,1.261,0.428
54,"(24, 34]","(45, 50]",Male,59,23,73,41,2.565,1.780,1.441,0.458
55,"(24, 34]","(50, 55]",Female,102,42,18,16,2.429,1.125,2.159,0.848
56,"(24, 34]","(50, 55]",Male,50,14,50,27,3.571,1.852,1.929,0.749
57,"(24, 34]","(55, 60]",Female,99,31,27,7,3.194,3.857,0.828,0.393
58,"(24, 34]","(55, 60]",Male,47,18,40,21,2.611,1.905,1.371,0.534
59,"(24, 34]","(60, 65]",Female,76,19,21,8,4.000,2.625,1.524,0.748
60,"(24, 34]","(60, 65]",Male,34,5,26,4,6.800,6.500,1.046,0.755
61,"(24, 34]","(65, 70]",Female,47,15,15,7,3.133,2.143,1.462,0.801
62,"(24, 34]","(65, 70]",Male,28,3,18,6,9.333,3.000,3.111,2.397
63,"(24, 34]","(70, 75]",Female,49,8,14,5,6.125,2.800,2.188,1.417
64,"(24, 34]","(70, 75]",Male,21,6,18,3,3.500,6.000,0.583,0.454
65,"(24, 34]","(75, 80]",Female,32,6,9,1,5.333,9.000,0.593,0.679
66,"(24, 34]","(75, 80]",Male,18,1,12,2,18.000,6.000,3.000,3.844
67,"(24, 34]","(80, 85]",Female,23,3,8,3,7.667,2.667,2.875,2.631
68,"(34, 54]","(0, 5]",Female,50,67,47,49,0.746,0.959,0.778,0.219
69,"(34, 54]","(0, 5]",Male,20,16,22,27,1.250,0.815,1.534,0.682
70,"(34, 54]","(5, 10]",Female,104,150,85,138,0.693,0.616,1.126,0.219
71,"(34, 54]","(5, 10]",Male,45,72,61,98,0.625,0.622,1.004,0.256
72,"(34, 54]","(10, 15]",Female,195,343,137,289,0.569,0.474,1.199,0.175
73,"(34, 54]","(10, 15]",Male,60,96,94,194,0.625,0.485,1.290,0.275
74,"(34, 54]","(15, 20]",Female,156,337,82,210,0.463,0.390,1.185,0.201
75,"(34, 54]","(15, 20]",Male,68,102,82,180,0.667,0.456,1.463,0.310
76,"(34, 54]","(20, 25]",Female,77,152,42,77,0.507,0.545,0.929,0.225
77,"(34, 54]","(20, 25]",Male,91,117,97,185,0.778,0.524,1.483,0.288
78,"(34, 54]","(25, 30]",Female,69,107,48,86,0.645,0.558,1.155,0.280
79,"(34, 54]","(25, 30]",Male,178,193,135,160,0.922,0.844,1.093,0.179
80,"(34, 54]","(30, 35]",Female,79,123,72,107,0.642,0.673,0.954,0.206
81,"(34, 54]","(30, 35]",Male,349,334,156,190,1.045,0.821,1.273,0.180
82,"(34, 54]","(35, 40]",Female,101,105,136,189,0.962,0.720,1.337,0.249
83,"(34, 54]","(35, 40]",Male,490,479,184,191,1.023,0.963,1.062,0.140
84,"(34, 54]","(40, 45]",Female,128,106,167,199,1.208,0.839,1.439,0.252
85,"(34, 54]","(40, 45]",Male,517,490,169,179,1.055,0.944,1.118,0.150
86,"(34, 54]","(45, 50]",Female,127,107,192,178,1.187,1.079,1.100,0.192
87,"(34, 54]","(45, 50]",Male,543,493,147,132,1.101,1.114,0.989,0.142
88,"(34, 54]","(50, 55]",Female,131,109,179,178,1.202,1.006,1.195,0.209
89,"(34, 54]","(50, 55]",Male,334,266,118,99,1.256,1.192,1.053,0.176
90,"(34, 54]","(55, 60]",Female,149,73,109,97,2.041,1.124,1.816,0.374
91,"(34, 54]","(55, 60]",Male,122,81,70,44,1.506,1.591,0.947,0.232
92,"(34, 54]","(60, 65]",Female,147,81,67,47,1.815,1.426,1.273,0.306
93,"(34, 54]","(60, 65]",Male,88,39,77,34,2.256,2.265,0.996,0.285
94,"(34, 54]","(65, 70]",Female,220,74,62,20,2.973,3.100,0.959,0.282
95,"(34, 54]","(65, 70]",Male,94,23,52,25,4.087,2.080,1.965,0.669
96,"(34, 54]","(70, 75]",Female,259,86,62,20,3.012,3.100,0.971,0.282
97,"(34, 54]","(70, 75]",Male,131,34,43,14,3.853,3.071,1.254,0.460
98,"(34, 54]","(75, 80]",Female,223,46,63,11,4.848,5.727,0.846,0.312
99,"(34, 54]","(75, 80]",Male,102,25,72,18,4.080,4.000,1.020,0.356
100,"(34, 54]","(80, 85]",Female,191,29,39,2,6.586,19.500,0.338,0.255
101,"(34, 54]","(80, 85]",Male,92,17,44,10,5.412,4.400,1.230,0.543
102,"(34, 54]","(85, 90]",Female,86,14,26,2,6.143,13.000,0.473,0.373
103,"(34, 54]","(85, 90]",Male,42,7,28,4,6.000,7.000,0.857,0.578
104,"(34, 54]","(90, 95]",Female,40,5,7,2,8.000,3.500,2.286,2.132
105,"(34, 54]","(90, 95]",Male,18,1,9,2,18.000,4.500,4.000,5.168
106,"(54, 100]","(0, 5]",Female,4,26,8,28,0.154,0.286,0.538,0.362
107,"(54, 100]","(0, 5]",Male,4,11,2,16,0.364,0.125,2.909,2.769
108,"(54, 100]","(5, 10]",Female,32,84,17,81,0.381,0.210,1.815,0.620
109,"(54, 100]","(5, 10]",Male,13,27,11,55,0.481,0.200,2.407,1.143
110,"(54, 100]","(10, 15]",Female,23,149,33,138,0.154,0.239,0.646,0.194
111,"(54, 100]","(10, 15]",Male,16,53,21,95,0.302,0.221,1.366,0.515
112,"(54, 100]","(15, 20]",Female,15,86,11,62,0.174,0.177,0.983,0.426
113,"(54, 100]","(15, 20]",Male,14,57,19,80,0.246,0.237,1.034,0.409
114,"(54, 100]","(20, 25]",Female,25,63,11,33,0.397,0.333,1.190,0.504
115,"(54, 100]","(20, 25]",Male,13,49,18,65,0.265,0.277,0.958,0.396
116,"(54, 100]","(25, 30]",Female,23,59,10,27,0.390,0.370,1.053,0.471
117,"(54, 100]","(25, 30]",Male,14,42,19,72,0.333,0.264,1.263,0.512
118,"(54, 100]","(30, 35]",Female,32,68,7,22,0.471,0.318,1.479,0.720
119,"(54, 100]","(30, 35]",Male,29,59,23,66,0.492,0.348,1.410,0.473
120,"(54, 100]","(35, 40]",Female,32,86,16,43,0.372,0.372,1.000,0.362
121,"(54, 100]","(35, 40]",Male,36,86,32,68,0.419,0.471,0.890,0.264
122,"(54, 100]","(40, 45]",Female,51,104,24,57,0.490,0.421,1.165,0.351
123,"(54, 100]","(40, 45]",Male,76,123,42,111,0.618,0.378,1.633,0.389
124,"(54, 100]","(45, 50]",Female,49,112,30,58,0.438,0.517,0.846,0.243
125,"(54, 100]","(45, 50]",Male,169,214,26,77,0.790,0.338,2.339,0.594
126,"(54, 100]","(50, 55]",Female,101,136,43,72,0.743,0.597,1.244,0.297
127,"(54, 100]","(50, 55]",Male,481,498,62,96,0.966,0.646,1.496,0.272
128,"(54, 100]","(55, 60]",Female,146,162,112,155,0.901,0.723,1.247,0.219
129,"(54, 100]","(55, 60]",Male,851,754,72,89,1.129,0.809,1.395,0.242
130,"(54, 100]","(60, 65]",Female,199,188,226,216,1.059,1.046,1.012,0.150
131,"(54, 100]","(60, 65]",Male,1123,1049,105,106,1.071,0.991,1.081,0.165
132,"(54, 100]","(65, 70]",Female,293,227,347,268,1.291,1.295,0.997,0.130
133,"(54, 100]","(65, 70]",Male,1455,1251,112,130,1.163,0.862,1.350,0.194
134,"(54, 100]","(70, 75]",Female,397,329,515,354,1.207,1.455,0.829,0.094
135,"(54, 100]","(70, 75]",Male,1792,1524,120,119,1.176,1.008,1.166,0.167
136,"(54, 100]","(75, 80]",Female,609,367,664,357,1.659,1.860,0.892,0.094
137,"(54, 100]","(75, 80]",Male,1918,1484,149,111,1.292,1.342,0.963,0.134
138,"(54, 100]","(80, 85]",Female,749,365,678,333,2.052,2.036,1.008,0.106
139,"(54, 100]","(80, 85]",Male,1401,1000,126,82,1.401,1.537,0.912,0.142
140,"(54, 100]","(85, 90]",Female,596,187,458,195,3.187,2.349,1.357,0.176
141,"(54, 100]","(85, 90]",Male,702,420,111,35,1.671,3.171,0.527,0.110
142,"(54, 100]","(90, 95]",Female,295,54,172,46,5.463,3.739,1.461,0.333
143,"(54, 100]","(90, 95]",Male,231,81,53,6,2.852,8.833,0.323,0.146
144,"(54, 100]","(95, 100]",Female,72,10,24,7,7.200,3.429,2.100,1.152
