,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,4,5,3,7,0.800,0.429,1.867,1.799
1,"(15, 24]","(0, 5]",Male,5,3,4,4,1.667,1.000,1.667,1.696
2,"(15, 24]","(5, 10]",Female,2,4,3,1,0.500,3.000,0.167,0.241
3,"(15, 24]","(10, 15]",Female,6,11,3,4,0.545,0.750,0.727,0.668
4,"(15, 24]","(10, 15]",Male,7,7,12,11,1.000,1.091,0.917,0.623
5,"(15, 24]","(15, 20]",Female,10,23,8,10,0.435,0.800,0.543,0.331
6,"(15, 24]","(15, 20]",Male,13,21,49,60,0.619,0.817,0.758,0.307
7,"(15, 24]","(20, 25]",Female,4,6,1,4,0.667,0.250,2.667,3.445
8,"(15, 24]","(20, 25]",Male,7,9,20,25,0.778,0.800,0.972,0.572
9,"(15, 24]","(25, 30]",Female,1,2,1,5,0.500,0.200,2.500,4.110
10,"(15, 24]","(30, 35]",Male,3,1,1,2,3.000,0.500,6.000,10.104
11,"(24, 34]","(0, 5]",Female,5,10,4,6,0.500,0.667,0.750,0.636
12,"(24, 34]","(0, 5]",Male,5,2,2,2,2.500,1.000,2.500,3.262
13,"(24, 34]","(5, 10]",Female,8,3,7,10,2.667,0.700,3.810,3.196
14,"(24, 34]","(5, 10]",Male,3,6,6,7,0.500,0.857,0.583,0.526
15,"(24, 34]","(10, 15]",Female,4,6,2,5,0.667,0.400,1.667,1.763
16,"(24, 34]","(15, 20]",Male,1,8,13,16,0.125,0.812,0.154,0.173
17,"(24, 34]","(20, 25]",Female,1,1,2,3,1.000,0.667,1.500,2.526
18,"(24, 34]","(20, 25]",Male,2,3,6,13,0.667,0.462,1.444,1.501
19,"(24, 34]","(25, 30]",Male,4,5,3,10,0.800,0.300,2.667,2.510
20,"(34, 54]","(0, 5]",Female,1,2,4,4,0.500,1.000,0.500,0.708
21,"(34, 54]","(0, 5]",Male,1,1,1,2,1.000,0.500,2.000,3.743
22,"(34, 54]","(5, 10]",Female,3,2,2,8,1.500,0.250,6.000,7.252
23,"(34, 54]","(5, 10]",Male,9,9,5,8,1.000,0.625,1.600,1.186
24,"(34, 54]","(10, 15]",Female,1,8,2,3,0.125,0.667,0.188,0.263
25,"(34, 54]","(10, 15]",Male,5,7,5,9,0.714,0.556,1.286,1.042
26,"(34, 54]","(30, 35]",Male,3,1,4,3,3.000,1.333,2.250,3.117
27,"(34, 54]","(35, 40]",Male,3,5,3,2,0.600,1.500,0.400,0.468
28,"(34, 54]","(40, 45]",Male,1,1,1,1,1.000,1.000,1.000,2.001
29,"(34, 54]","(55, 60]",Male,1,1,3,1,1.000,3.000,0.333,0.609
30,"(54, 100]","(25, 30]",Male,1,1,1,2,1.000,0.500,2.000,3.743
31,"(54, 100]","(50, 55]",Male,2,3,1,1,0.667,1.000,0.667,1.123
32,"(54, 100]","(70, 75]",Female,2,2,2,3,1.000,0.667,1.500,2.032
