,Age,R,DeltaR
0,2.5,0.3333333333333333,0.5094477765552
1,7.5,1.3628173905713372,1.303313948159866
2,12.5,2.1356592053980106,0.8719157894468424
3,17.5,1.2033469896272428,0.13499947956188066
4,22.5,1.161014365166393,0.1714100178378511
5,27.5,0.8007199122579183,0.18106413930954823
6,32.5,1.1954986996676773,0.3246559763906174
7,37.5,0.9084148894089138,0.2797445988165585
8,42.5,1.324249324906876,0.4174557704983191
9,47.5,0.8143646141044749,0.26530893709049286
10,52.5,0.6805002895857557,0.2240394983706246
11,57.5,0.9308615439278694,0.36163840473013326
12,62.5,0.9934449903009396,0.3281710428172377
13,67.5,0.9390240661715578,0.3279464583183749
14,72.5,0.5068857253033542,0.1683398235592231
15,77.5,0.6617725454867903,0.2040335513881942
16,82.5,1.1027268324513915,0.328886409232942
17,87.5,1.7891626617675367,0.8371673382871594
18,92.5,1.0,inf
19,97.5,1.0,inf
