,Age,R,DeltaR
0,3.0,1.0822030904651208,0.2143337815864558
1,8.0,0.8731095431405338,0.16497261332030383
2,13.0,0.9896597834494912,0.14393611610727555
3,18.0,1.2848297817231322,0.08845594441473319
4,23.0,1.2161678911365688,0.0922984056886873
5,28.0,1.2234682642295454,0.10930354176637717
6,33.0,1.1609677846394564,0.11253071504635644
7,38.0,1.1523645160734233,0.12078725358804601
8,43.0,1.0139228014859059,0.1107529435813801
9,48.0,0.9230454368205444,0.10194052137124757
10,53.0,0.9849823003940953,0.11088674998796373
11,58.0,0.7954820073785309,0.0950536800776832
12,63.0,0.9614554897616171,0.11750951904223865
13,68.0,0.8920922767715801,0.131114787279384
14,73.0,0.7032818796409112,0.10714169185091273
15,78.0,0.8709059411556972,0.14327809128915614
16,83.0,0.7931984794554918,0.16020837063618487
17,88.0,2.0087464525097625,0.6838063961270892
18,93.0,1.3770175480545879,0.7283606917359408
19,98.0,1.0,1.5819292019556372
