,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,28,40,28,40,0.700,0.700,1.000,0.352
1,"(15, 24]","(15, 22]",Male,25,16,66,69,1.562,0.957,1.634,0.599
2,"(15, 24]","(22, 27]",Female,11,13,11,16,0.846,0.688,1.231,0.700
3,"(15, 24]","(22, 27]",Male,6,5,18,18,1.200,1.000,1.200,0.832
4,"(15, 24]","(27, 32]",Female,2,2,2,2,1.000,1.000,1.000,1.415
5,"(15, 24]","(37, 42]",Male,2,2,4,1,1.000,4.000,0.250,0.375
6,"(15, 24]","(47, 52]",Male,3,3,3,2,1.000,1.500,0.667,0.817
7,"(24, 34]","(15, 22]",Female,1,3,2,3,0.333,0.667,0.500,0.736
8,"(24, 34]","(15, 22]",Male,5,8,9,13,0.625,0.692,0.903,0.648
9,"(24, 34]","(22, 27]",Female,4,8,5,12,0.500,0.417,1.200,0.975
10,"(24, 34]","(22, 27]",Male,4,6,14,17,0.667,0.824,0.810,0.600
11,"(24, 34]","(27, 32]",Male,5,4,7,5,1.250,1.400,0.893,0.796
12,"(24, 34]","(37, 42]",Male,2,1,1,1,2.000,1.000,2.000,3.743
13,"(24, 34]","(47, 52]",Female,2,5,1,1,0.400,1.000,0.400,0.658
14,"(34, 54]","(15, 22]",Female,2,9,1,5,0.222,0.200,1.111,1.496
15,"(34, 54]","(15, 22]",Male,2,3,3,6,0.667,0.500,1.333,1.541
16,"(34, 54]","(22, 27]",Female,1,4,3,5,0.250,0.600,0.417,0.557
17,"(34, 54]","(27, 32]",Female,1,4,2,2,0.250,1.000,0.250,0.375
18,"(34, 54]","(27, 32]",Male,2,3,1,5,0.667,0.200,3.333,4.756
19,"(34, 54]","(32, 37]",Female,4,4,3,5,1.000,0.600,1.667,1.696
20,"(34, 54]","(32, 37]",Male,2,1,3,5,2.000,0.600,3.333,4.756
21,"(34, 54]","(37, 42]",Female,6,5,7,11,1.200,0.636,1.886,1.464
22,"(34, 54]","(37, 42]",Male,12,9,5,9,1.333,0.556,2.400,1.711
23,"(34, 54]","(42, 47]",Female,5,4,14,15,1.250,0.933,1.339,1.029
24,"(34, 54]","(42, 47]",Male,5,3,5,2,1.667,2.500,0.667,0.741
25,"(34, 54]","(47, 52]",Female,4,5,11,12,0.800,0.917,0.873,0.691
26,"(34, 54]","(47, 52]",Male,2,4,6,3,0.500,2.000,0.250,0.280
27,"(34, 54]","(52, 57]",Female,3,3,11,7,1.000,1.571,0.636,0.605
28,"(34, 54]","(52, 57]",Male,1,2,5,3,0.500,1.667,0.300,0.428
29,"(34, 54]","(62, 67]",Female,4,2,2,5,2.000,0.400,5.000,6.026
30,"(34, 54]","(67, 72]",Female,1,1,1,3,1.000,0.333,3.000,5.479
31,"(54, 100]","(32, 37]",Female,3,5,2,4,0.600,0.500,1.200,1.361
32,"(54, 100]","(32, 37]",Male,2,6,2,2,0.333,1.000,0.333,0.431
33,"(54, 100]","(47, 52]",Female,5,9,2,9,0.556,0.222,2.500,2.404
34,"(54, 100]","(52, 57]",Female,3,12,6,12,0.250,0.500,0.500,0.409
35,"(54, 100]","(52, 57]",Male,2,7,1,5,0.286,0.200,1.429,1.941
36,"(54, 100]","(57, 62]",Female,6,15,8,22,0.400,0.364,1.100,0.701
37,"(54, 100]","(57, 62]",Male,3,6,1,5,0.500,0.200,2.500,3.262
38,"(54, 100]","(62, 67]",Female,4,7,21,16,0.571,1.312,0.435,0.310
39,"(54, 100]","(62, 67]",Male,7,8,1,4,0.875,0.250,3.500,4.316
40,"(54, 100]","(67, 72]",Female,14,14,28,28,1.000,1.000,1.000,0.466
41,"(54, 100]","(67, 72]",Male,6,10,1,3,0.600,0.333,1.800,2.279
42,"(54, 100]","(72, 77]",Female,6,15,40,46,0.400,0.870,0.460,0.245
43,"(54, 100]","(72, 77]",Male,4,9,1,4,0.444,0.250,1.778,2.258
44,"(54, 100]","(77, 82]",Female,9,10,46,54,0.900,0.852,1.057,0.532
45,"(54, 100]","(77, 82]",Male,7,12,4,2,0.583,2.000,0.292,0.289
46,"(54, 100]","(82, 87]",Female,9,11,20,31,0.818,0.645,1.268,0.679
47,"(54, 100]","(82, 87]",Male,4,5,2,5,0.800,0.400,2.000,2.147
48,"(54, 100]","(87, 92]",Female,3,2,10,9,1.500,1.111,1.350,1.381
49,"(54, 100]","(87, 92]",Male,1,1,1,1,1.000,1.000,1.000,2.001
