,Age,R,DeltaR
0,2.5,1.103841139951413,0.3504470422496995
1,7.5,1.0179089425815193,0.2047669981656367
2,12.5,1.0977380080902317,0.12601915352362542
3,17.5,1.1953111264513374,0.047226727637478816
4,22.5,1.1583364064071482,0.055202232798730544
5,27.5,1.0971984628981732,0.06820526065532159
6,32.5,1.0824046579614102,0.08246472562997244
7,37.5,1.1622124301985652,0.10062535417445503
8,42.5,1.120975594618054,0.09809095302987618
9,47.5,1.0738725982722233,0.0977515323064906
10,52.5,1.0421160473971693,0.0949698598445807
11,57.5,0.9481048405311899,0.09318304313947798
12,62.5,0.7871414528839852,0.07936778364397014
13,67.5,0.9397084209397562,0.09542602122614809
14,72.5,0.7734492228988374,0.07725009791668846
15,77.5,0.968851611745213,0.09687373817738938
16,82.5,1.0690762115077221,0.11554754449902384
17,87.5,0.9904552245823547,0.14356562937916298
18,92.5,1.3223710798357793,0.3728162139093491
19,97.5,3.125,3.3765910601522355
